Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,1356.423670028461,1366.3245727293986,1346.5227673275233,1356.1761474609375,26985,0.0,0
2017-06-14,1356.720799634391,1360.3840854357798,1341.5723695527522,1348.998046875,36990,0.0,0
2017-06-15,1348.9978828375758,1395.8786291258991,1339.9880862876284,1388.1064453125,148818,0.0,0
2017-06-16,1400.977475707838,1410.8783765962326,1389.9874998938412,1393.0072021484375,77095,0.0,0
2017-06-19,1396.5221956692887,1407.4627404773044,1382.6113803281235,1385.482666015625,50738,0.0,0
2017-06-20,1400.928041364057,1416.8190369783968,1381.7203887042758,1396.32421875,80108,0.0,0
2017-06-21,1395.0867865705213,1411.621246248254,1388.6016467565676,1400.92822265625,149747,0.0,0
2017-06-22,1401.9676635008932,1411.7695802356284,1381.4232927257212,1386.9677734375,125849,0.0,0
2017-06-23,1390.829207298694,1400.4330338864959,1354.4433924788134,1387.3638916015625,161985,0.0,0
2017-06-27,1387.462817463675,1388.2053850814914,1325.2356752627936,1337.5128173828125,191639,0.0,0
2017-06-28,1327.9089590752988,1363.3542374118083,1303.8002863113466,1356.5721435546875,50739,0.0,0
2017-06-29,1370.284899624659,1380.3837717834226,1351.126677548419,1360.136474609375,44611,0.0,0
2017-06-30,1360.136416932402,1367.3145709071134,1339.2455378126072,1360.5819091796875,33307,0.0,0
2017-07-03,1367.314599565346,1376.2254115827886,1353.2553667265192,1372.5125732421875,31399,0.0,0
2017-07-04,1376.2254437114898,1394.04706816243,1362.4631651022498,1366.0274658203125,38457,0.0,0
2017-07-05,1366.3245434960206,1387.4135141420575,1355.4335507580088,1382.8095703125,31990,0.0,0
2017-07-06,1361.914222272976,1403.0099088997692,1361.914222272976,1385.7874755859375,35735,3.6,0
2017-07-07,1389.7083114096288,1393.6789065850849,1378.8388555859972,1382.90869140625,22158,0.0,0
2017-07-10,1438.3482607256744,1438.3482607256744,1368.7635968464851,1397.5504150390625,70163,0.0,0
2017-07-11,1399.634870810887,1419.884931474231,1399.634870810887,1408.022705078125,79642,0.0,0
2017-07-12,1424.451157369077,1436.8592684959851,1410.4051513388247,1428.4217529296875,37925,0.0,0
2017-07-13,1443.3114602494252,1476.2673543388946,1442.3188113771766,1472.495361328125,79303,0.0,0
2017-07-14,1479.046887762719,1498.8998661219503,1460.1865583214494,1488.5267333984375,47656,0.0,0
2017-07-17,1488.4770060444123,1538.6057748375051,1481.0321393919728,1527.3887939453125,75709,0.0,0
2017-07-18,1528.6791997622581,1533.6424439173304,1496.8647562590638,1501.728759765625,46068,0.0,0
2017-07-19,1505.1535498539656,1566.2510159025699,1505.1535498539656,1531.6572265625,242007,0.0,0
2017-07-20,1543.5688950893834,1592.6057703962665,1537.6130022465948,1576.77294921875,204860,0.0,0
2017-07-21,1592.6058232062887,1618.0672901880898,1574.043217193634,1605.6591796875,108538,0.0,0
2017-07-24,1626.9514142268515,1626.9514142268515,1576.524805756009,1586.4512939453125,65425,0.0,0
2017-07-25,1594.0947114896048,1617.0248742377607,1589.032226909822,1611.515625,54882,0.0,0
2017-07-26,1618.017623996645,1682.0434747621564,1618.017623996645,1673.7052001953125,106833,0.0,0
2017-07-27,1681.547167311221,1727.7053392592563,1662.5875983370495,1669.8338623046875,180791,0.0,0
2017-07-28,1657.723628245963,1701.8468224567393,1653.3063892027546,1689.09130859375,68621,0.0,0
2017-07-31,1692.4664747698282,1712.319453946014,1684.9719266616307,1689.5877685546875,54095,0.0,0
2017-08-01,1690.282538592446,1715.247560650204,1690.282538592446,1701.7972412109375,46377,0.0,0
2017-08-02,1711.8229953997825,1712.269638927079,1677.5766090029763,1693.7071533203125,195782,0.0,0
2017-08-03,1693.7071770763048,1716.2899394373221,1685.517823692639,1690.083984375,54279,0.0,0
2017-08-04,1692.4664257047348,1720.5584388938294,1688.4958299846064,1710.3341064453125,50497,0.0,0
2017-08-07,1737.1354744113216,1788.2568898011405,1718.7217899133798,1781.2586669921875,148443,0.0,0
2017-08-08,1795.7018203859925,1816.5474468249677,1760.4131043022585,1765.574951171875,116519,0.0,0
2017-08-09,1759.9663163021241,1764.9295602849277,1671.8190546983544,1688.3963623046875,89786,0.0,0
2017-08-10,1668.6427752875868,1668.8412565953558,1602.1353000084266,1626.35595703125,110842,0.0,0
2017-08-11,1614.04698017267,1719.9130009850064,1578.3613035882174,1685.3192138671875,137028,0.0,0
2017-08-14,1687.5031956092669,1729.194451030202,1687.5031956092669,1697.3304443359375,66362,0.0,0
2017-08-16,1722.2457452785611,1746.0693175475442,1671.6206542069724,1709.3909912109375,64571,0.0,0
2017-08-17,1717.2825616570353,1750.0399746828632,1708.894727093848,1716.1409912109375,71187,0.0,0
2017-08-18,1694.6005884464723,1711.277017209327,1678.668525183274,1694.6998291015625,60653,0.0,0
2017-08-21,1687.8010464156353,1717.2826715564054,1667.650224401596,1679.56201171875,43757,0.0,0
2017-08-22,1693.7071329414432,1701.5490832421078,1652.7603670901117,1670.4295654296875,47442,0.0,0
2017-08-23,1692.2180602641315,1769.9920703581495,1684.5250319801914,1765.674072265625,482020,0.0,0
2017-08-24,1776.791594151027,1784.1869000945603,1742.098568562507,1748.69970703125,86319,0.0,0
2017-08-28,1759.9663961368533,1821.0142998945612,1756.8395280512577,1812.676025390625,96477,0.0,0
2017-08-29,1826.1760158311263,1826.1760158311263,1755.4994671495865,1762.8450927734375,112680,0.0,0
2017-08-30,1772.2256053257454,1805.628263461087,1765.9223093442959,1772.9205322265625,67138,0.0,0
2017-08-31,1786.5198308221084,1790.8378292373714,1759.916792234279,1770.5382080078125,58688,0.0,0
2017-09-01,1758.9736378878883,1796.6942915220532,1758.9736378878883,1786.072998046875,39336,0.0,0
2017-09-04,1786.767917397686,1806.4224129582424,1764.0859155697563,1785.7752685546875,44547,0.0,0
2017-09-05,1787.7606230878498,1800.7147393700795,1771.878241094843,1774.35986328125,594284,0.0,0
2017-09-06,1766.9149364255313,1865.187171653693,1766.9149364255313,1844.0933837890625,243898,0.0,0
2017-09-07,1876.0566638398645,1967.3803589283232,1857.0970948550041,1944.400634765625,228584,0.0,0
2017-09-08,1974.3786511805922,1974.3786511805922,1869.1578683625214,1879.33251953125,178954,0.0,0
2017-09-11,1887.5714356890435,1919.8325227415246,1887.1246710106986,1906.4813232421875,66751,0.0,0
2017-09-12,1924.7459866488514,1924.7459866488514,1872.7808471902654,1880.4241943359375,108971,0.0,0
2017-09-13,1882.062267326489,1908.8637869561385,1881.0696184513167,1891.492431640625,46168,0.0,0
2017-09-14,1894.9665588259309,1921.7680764206402,1888.613582272595,1899.681640625,88621,0.0,0
2017-09-15,1886.0326510406314,1897.9444362050986,1869.5547057977076,1888.1668701171875,116465,0.0,0
2017-09-18,1891.9887071798212,1913.8269818692002,1891.9887071798212,1898.6890869140625,34552,0.0,0
2017-09-19,1903.950019732478,1912.8341777453031,1891.7900723129762,1897.497802734375,58794,0.0,0
2017-09-20,1900.9225714266122,1904.7442453121214,1886.0825194034567,1890.5989990234375,35463,0.0,0
2017-09-21,1886.0327973720732,1909.8066886381869,1860.621011284177,1902.5604248046875,78990,0.0,0
2017-09-22,1888.0180407882688,1893.378368608693,1833.9683614336209,1846.6246337890625,398705,0.0,0
2017-09-25,1846.3268602086491,1850.2477746952866,1747.5582996759822,1781.7054443359375,202978,0.0,0
