Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,2408.4211894132654,2428.001849489796,2388.8405293367346,2398.630859375,18666,0.0,0
2017-06-14,2380.1273631938225,2404.5051907322068,2380.1273631938225,2390.064453125,4261,0.0,0
2017-06-15,2393.735940204732,2407.393404206457,2369.2601125952765,2391.9736328125,8400,0.0,0
2017-06-16,2394.1274559131048,2436.5196371029524,2385.267397543008,2429.764404296875,127,0.0,0
2017-06-19,2410.7710536230143,2428.0021321047184,2393.099697064416,2418.79931640625,8535,0.0,0
2017-06-20,2418.211453371386,2457.3727724543237,2408.421123600652,2421.393310546875,5447,0.0,0
2017-06-21,2387.3229852241802,2437.792184478267,2387.3229852241802,2420.610107421875,2351,0.0,0
2017-06-22,2425.7503589029307,2472.058674147754,2410.281587513812,2425.9951171875,1265,0.0,0
2017-06-23,2425.750025776649,2425.750025776649,2388.8405293367346,2398.630859375,798,0.0,0
2017-06-27,2398.6312369191387,2413.07197599855,2358.4908774441656,2360.595703125,1289,0.0,0
2017-06-28,2357.6096712694157,2370.973377291781,2317.860832347803,2329.51123046875,535,0.0,0
2017-06-29,2349.6794419046637,2398.6310969443443,2335.0919443115404,2382.47705078125,787,0.0,0
2017-06-30,2381.9874084743196,2390.162430043049,2342.826086510089,2374.39990234375,734,0.0,0
2017-07-03,2363.4347979921413,2398.6309885711116,2356.6305660534003,2370.581787109375,908,0.0,0
2017-07-04,2408.274412023018,2408.274412023018,2345.714060134312,2375.476806640625,384,0.0,0
2017-07-05,2383.9457191228244,2408.421547861252,2380.029586524676,2400.540283203125,797,0.0,0
2017-07-06,2399.610155373073,2486.7441022634052,2398.631122261946,2420.953125,22796,0.0,0
2017-07-07,2425.505506505675,2461.7787306757186,2423.9391969582653,2448.904541015625,1177,0.0,0
2017-07-10,2432.407908054025,2456.3942206913057,2408.421595416745,2416.89013671875,1549,0.0,0
2017-07-11,2416.351746579709,2460.456997555181,2411.35858204351,2417.4775390625,457,0.0,0
2017-07-12,2416.743010542088,2442.687385579303,2380.029272281878,2400.490966796875,26273,0.0,0
2017-07-13,2427.131527727339,2504.742672159008,2395.281052039286,2441.23828125,2958,10.0,0
2017-07-14,2398.6233599103457,2457.6059015474852,2398.6233599103457,2451.658447265625,871,0.0,0
2017-07-17,2462.5211615023522,2465.470288641876,2409.4368729909243,2432.243408203125,845,0.0,0
2017-07-18,2441.2873210144894,2449.1516599595316,2383.8777427159125,2386.18798828125,50732,0.0,0
2017-07-19,2400.5895757963435,2408.4539151109916,2381.9609700448887,2386.237060546875,26504,0.0,0
2017-07-20,2387.4168560855205,2387.4168560855205,2335.7087301172037,2348.48828125,4337,0.0,0
2017-07-21,2367.1659900382097,2367.7067113333915,2236.4213568674945,2251.1669921875,7936,0.0,0
2017-07-24,2241.8278500449737,2241.8278500449737,2140.0829772189904,2173.014892578125,6265,0.0,0
2017-07-25,2202.015060832025,2251.167182725597,2187.269424263953,2191.693115234375,5966,0.0,0
2017-07-26,2187.2691905676297,2216.7604605528113,2163.1354532963087,2168.00146484375,1447,0.0,0
2017-07-27,2202.703100689795,2202.703100689795,2167.608534324657,2182.010009765625,1360,0.0,0
2017-07-28,2172.523731129704,2213.713112203828,2143.8681408120974,2189.3828125,2090,0.0,0
2017-07-31,2189.4320867300244,2194.199938591183,2149.0291862182557,2167.06787109375,2000,0.0,0
2017-08-01,2144.162481266783,2177.5369572450363,2134.1846985519837,2145.04736328125,2017,0.0,0
2017-08-02,2164.168013764499,2164.168013764499,2107.643071320048,2133.005615234375,14870,0.0,0
2017-08-03,2113.5411772478583,2117.4733468799473,2074.2194809269677,2085.13134765625,3093,0.0,0
2017-08-04,2075.202666139246,2099.7787280309944,2065.3722413825467,2071.368896484375,1239,0.0,0
2017-08-07,2074.219393531895,2074.219393531895,2049.6433343668255,2056.72119140625,2408,0.0,0
2017-08-08,2049.643268504879,2069.894036606402,2044.7280568298072,2057.212646484375,1389,0.0,0
2017-08-09,2046.69422962862,2046.69422962862,2005.4556498991872,2017.547119140625,3829,0.0,0
2017-08-10,2000.5405035214471,2034.8977877345283,1990.9066399079002,2001.621826171875,2926,0.0,0
2017-08-11,1996.559146380463,2043.4502216114372,1925.0428106349295,2018.7760009765625,6785,0.0,0
2017-08-14,2031.4570842199587,2211.8453614783,2029.19603873922,2074.612548828125,3098,0.0,0
2017-08-16,2084.0500828876716,2111.5260725369417,2073.2366154764622,2085.623046875,3920,0.0,0
2017-08-17,2101.8431807212633,2115.5073749214916,2050.7739328996063,2066.15869140625,11271,0.0,0
2017-08-18,2071.1229630270886,2071.1229630270886,2024.5758096883062,2039.9603271484375,442,0.0,0
2017-08-21,2038.8297952677212,2063.4058535520476,1961.1694510892496,1970.1151123046875,1031,0.0,0
2017-08-22,1976.8981171753687,2020.1519795103843,1966.1338517080183,1978.3726806640625,1142,0.0,0
2017-08-23,1994.5438369359695,1998.52520667097,1967.117049873676,1982.6490478515625,779,0.0,0
2017-08-24,1978.2746771356274,2005.4066251225188,1975.276349622456,1999.901611328125,661,0.0,0
2017-08-28,2015.2368549890127,2083.066778400838,2015.2368549890127,2065.76513671875,3161,0.0,0
2017-08-29,2083.9025290220093,2083.9025290220093,2027.4265511040928,2038.04345703125,40270,0.0,0
