,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
20,2017-07-12,1519.2790306316228,1519.2790306316228,1501.2802814838,1513.556396484375,21438,0.0,0,-0.0010355378911556246,0.9828286730753042,1512.097918701172,1531.8906372065476,1492.3052001957963,1502.1339998210874,,,,1616.109375
21,2017-07-13,1511.8948329244176,1536.8161763242708,1510.9718202059046,1528.7860107421875,260335,0.0,0,0.010062138611542482,0.9927180314151862,1512.3425170898438,1532.8286986733497,1491.856335506338,1507.5336057146333,,,,1619.6954345703125
22,2017-07-14,1527.5748436962383,1536.8893244504836,1525.7119475453892,1535.305908203125,22069,15.0,0,0.004264754789175651,0.9969517303939651,1513.5222961425782,1536.3387896859251,1490.7058025992312,1514.4927402315484,,,,1629.9412841796875
23,2017-07-17,1535.3060934520315,1544.341095392943,1533.5828233428415,1538.566162109375,269976,0.0,0,0.0021235207191157013,0.999068778049415,1514.8050964355468,1540.1166455936411,1489.4935472774525,1518.4493991194272,,,,1642.00341796875
24,2017-07-18,1541.5466426141795,1561.060435298128,1535.0265057572012,1539.823486328125,45955,0.0,0,0.0008172051678467795,0.9998852222178714,1515.4769592285156,1542.6483663728116,1488.3055520842197,1526.8090690720196,,,,1635.5299072265625
25,2017-07-19,1560.1758533784423,1560.1758533784423,1530.0900287548095,1541.593505859375,31665,0.0,0,0.001149495086265162,1.00103458536764,1517.1718811035157,1546.3666162231636,1487.9771459838678,1526.8090690720196,1519.6557352015618,1523.2324021367908,,1645.6361083984375
26,2017-07-20,1541.779595175476,1549.929766725263,1530.229615038772,1537.9140625,28850,0.0,0,-0.002386779229018532,0.9986453368117553,1518.9620361328125,1548.6352618207131,1489.2888104449119,1528.7473510105897,1519.6557352015618,1524.2015431060759,,1609.40283203125
27,2017-07-21,1539.683962514241,1539.683962514241,1511.7405149187014,1529.0654296875,3805329,0.0,0,-0.005753658821557206,0.9928994722600013,1519.0498474121093,1548.8327411216183,1489.2669537026004,1531.1703583909639,1519.6557352015618,1525.4130467962627,,1638.7899169921875
28,2017-07-24,1529.5777242236454,1531.254262806024,1517.329157334074,1522.9178466796875,48243,0.0,0,-0.004020483942972164,0.9889075358747944,1519.007958984375,1548.7663421595466,1489.2495758092032,1531.1703583909639,1519.6557352015618,1525.4130467962627,,1653.7396240234375
29,2017-07-25,1524.547853142755,1524.7807151945565,1516.3976813297115,1520.4029541015625,2652494,0.0,0,-0.0016513645720338532,0.9872744890050335,1518.8172485351563,1548.487455529045,1489.1470415412675,1536.0161277520162,1519.6557352015618,1527.835931476789,,1638.6036376953125
30,2017-07-26,1521.054979736291,1532.232358644335,1509.5516166838647,1521.287841796875,533008,0.0,0,0.0005820086661403323,0.9878490913134936,1519.7207153320312,1548.5140767568353,1490.9273539072271,1535.3060259909962,1519.6557352015618,1527.480880596279,,1635.2039794921875
31,2017-07-27,1531.3009236241685,1623.3280562425507,1530.3694753737886,1610.00830078125,245625,0.0,0,0.05831931114336819,1.0454597698324988,1524.9009765625,1573.2010778963086,1476.6008752286916,1566.4398364632077,1550.7895456737733,1558.6146910684906,,1645.869140625
32,2017-07-28,1605.7700686101834,1674.7438528586747,1592.3106876873771,1661.517333984375,397132,0.0,0,0.03199302337642007,1.0789071886878567,1533.3812683105468,1608.1857838328299,1458.5767527882638,1592.1477347712698,1576.4974439818352,1584.3225893765525,,1653.180908203125
33,2017-07-31,1660.7722141277889,1675.6753859876007,1631.8973186494034,1663.706298828125,119648,0.0,0,0.0013174492970835505,1.0803285942052119,1541.701025390625,1633.8251913411984,1449.5768594400517,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1656.90673828125
34,2017-08-01,1675.675198104553,1675.675198104553,1633.8531540217662,1652.7615966796875,71734,0.0,0,-0.006578506167913556,1.0732216458848596,1548.6336059570312,1651.747576359659,1445.5196355544035,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1656.3477783203125
35,2017-08-02,1652.761810170539,1654.6247066847752,1639.3489325276048,1644.9376220703125,297065,0.0,0,-0.0047338797229394824,1.0681411436971855,1555.682635498047,1664.7843734581988,1446.580897537895,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1659.2352294921875
36,2017-08-03,1652.0166481447563,1655.13697714511,1608.2851968405255,1618.5311279296875,66875,0.0,0,-0.016053188757023995,1.0509940722982711,1560.580633544922,1671.7361542088338,1449.4251128810101,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1674.1851806640625
37,2017-08-04,1618.531068624967,1619.0432969393469,1602.277228498682,1614.106689453125,64600,0.0,0,-0.0027336134598918704,1.0481210607559701,1566.0973571777345,1676.3663721877065,1455.8283421677625,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1655.4630126953125
38,2017-08-07,1616.0625907653166,1631.9438277001032,1602.1839901560622,1608.2384033203125,53123,0.0,0,-0.00363562469021228,1.0443104859491543,1570.9076171875,1679.690720532473,1462.1245138425268,1592.6135013357327,1576.9632105462983,1584.7883559410157,,1650.0140380859375
39,2017-08-08,1611.3122941769675,1614.4326229651251,1585.3248661685525,1602.6497802734375,60405,0.0,0,-0.0034749966393893272,1.040681510520002,1575.283837890625,1681.7305096845955,1468.8371660966543,1603.0224306806947,1583.885771000107,1593.4541008404008,,1649.4549560546875
40,2017-08-09,1592.776341969755,1621.6978526074413,1588.6779473552474,1612.755859375,53312,0.0,0,0.00630585623007307,1.0472438985066364,1580.2438110351563,1683.9015085300514,1476.5861135402613,1630.5001260780766,1584.116544416756,1607.3083352474164,,1649.5015869140625
41,2017-08-10,1607.8191757875654,1629.2424822905252,1584.4863551806511,1585.7904052734375,403434,0.0,0,-0.016720109212322143,1.0297338661516673,1583.0940307617188,1684.0044328231972,1482.1836287002404,1630.080870584126,1584.116544416756,1607.098707500441,,1632.6890869140625
42,2017-08-11,1583.4620109973164,1589.2369446153766,1565.4850144504169,1578.0130615234375,124657,0.0,0,-0.004904395766386904,1.0246836437380078,1585.2293884277344,1683.7583146194725,1486.7004622359964,1620.580106277485,1584.116544416756,1602.3483253471204,,1645.4964599609375
43,2017-08-14,1583.4618795509798,1625.3770469508588,1575.6376922292354,1596.874755859375,188311,0.0,0,0.011952812556398129,1.0369314952612152,1588.1448181152343,1684.3775526477457,1491.912083582723,1610.3109957977636,1586.0548263553262,1598.1829110765448,,1666.2210693359375
44,2017-08-16,1602.4170463483233,1637.8120814431427,1601.6253380405865,1622.163818359375,1113135,0.0,0,0.015836597333139357,1.0533529618137172,1592.2618347167968,1686.8878748456134,1497.6357945879802,1610.3109957977636,1588.4778337357004,1599.394414766732,,1660.306396484375
45,2017-08-17,1629.5220645792465,1644.006130072941,1603.0224078501594,1637.625732421875,93757,0.0,0,0.009531660050301038,1.0633931641587033,1597.0634460449219,1690.6468923450507,1503.479999744793,1604.745572261679,1588.4778337357004,1596.6117029986897,,1634.412109375
46,2017-08-18,1637.4860674301176,1637.4860674301176,1608.6577888000904,1616.109375,501623,0.0,0,-0.013138751422801964,1.0494215057101153,1600.973211669922,1690.76185553306,1511.184567806784,1604.745572261679,1592.6135013357327,1598.6795367987058,,1620.5802001953125
47,2017-08-21,1616.9942118216486,1625.6101083996152,1611.405522149454,1619.6954345703125,57292,0.0,0,0.0022189460848294207,1.0517501154515465,1605.5047119140625,1689.1968153703483,1521.8126084577766,1604.745572261679,1592.6135013357327,1598.6795367987058,,1601.1129150390625
48,2017-08-22,1619.2296295099627,1635.1107536468137,1617.413237235964,1629.9412841796875,93917,0.0,0,0.006325787793612703,1.0584032634938008,1610.8558837890625,1685.8909368603802,1535.820830717745,1604.745572261679,1592.6135013357327,1598.6795367987058,,1620.95263671875
49,2017-08-23,1633.7601242328667,1646.8003988846683,1628.6371591910877,1642.00341796875,40509,0.0,0,0.007400348654358568,1.0662358166605659,1616.9359069824218,1680.3604405659714,1553.5113733988721,1606.1427066675426,1592.6135013357327,1599.3781040016377,,1621.3720703125
50,2017-08-24,1650.339956257406,1650.339956257406,1628.1714437506416,1635.5299072265625,33627,0.0,0,-0.0039424465694447575,1.0620322389229533,1622.6480102539062,1668.5924719234883,1576.7035485843242,1607.9124853539115,1592.6135013357327,1600.262993344822,,1641.72412109375
51,2017-08-28,1636.5544884426515,1661.5173456994246,1636.5544884426515,1645.6361083984375,73856,0.0,0,0.006179160116376314,1.068594706176012,1624.4294006347657,1671.040627930679,1577.8181733388524,1618.57751896433,1592.6135013357327,1605.5955101500313,,1646.5675048828125
52,2017-08-29,1643.8199130047135,1643.8199130047135,1605.5839169561557,1609.40283203125,100495,0.0,0,-0.022017793716528455,1.0450666083688542,1621.8236755371095,1665.5579789219369,1578.089372152282,1631.5713418700057,1592.6135013357327,1612.0924216028693,,1634.691650390625
53,2017-08-30,1611.9176602912416,1648.663244757079,1611.9176602912416,1638.7899169921875,48645,0.0,0,0.018259620510203467,1.0641491280455548,1620.5778564453126,1660.701945016811,1580.4537678738143,1632.269876774792,1592.6135013357327,1612.4416890552625,,1620.7200927734375
54,2017-08-31,1648.3837969938677,1657.9777587190083,1626.6345047533528,1653.7396240234375,85705,0.0,0,0.009122406036454311,1.0738567284749252,1620.6267578125,1660.9114283570286,1580.3420872679715,1633.5506313277901,1592.6135013357327,1613.0820663317613,,1629.70849609375
55,2017-09-01,1655.183461234695,1655.183461234695,1631.897256096334,1638.6036376953125,37969,0.0,0,-0.009152581281991812,1.0640281674823446,1620.31005859375,1659.9117335940305,1580.7083835934695,1633.5506313277901,1592.6135013357327,1613.0820663317613,,1625.0975341796875
56,2017-09-04,1639.3488786191897,1639.3488786191897,1622.5361926502076,1635.2039794921875,57394,0.0,0,-0.0020747288269825637,1.0618205975705475,1621.143701171875,1661.2646932818427,1581.022709061907,1633.5506313277901,1603.0224306806947,1618.2865310042425,,1630.2672119140625
57,2017-09-05,1630.034519577674,1650.4332600202545,1630.034519577674,1645.869140625,31446,0.0,0,0.006522220632146691,1.0687460257796604,1622.7318237304687,1664.1213236505143,1581.342323810423,1633.5506313277901,1620.580200219009,1627.0654157733995,,1634.8780517578125
58,2017-09-06,1635.9957334254343,1654.810942644994,1628.6838873837723,1653.180908203125,56801,0.0,0,0.004442496306449106,1.0734939260517187,1624.9789489746095,1667.846872231117,1582.111025718102,1633.5506313277901,1620.580200219009,1627.0654157733995,,1644.28564453125
59,2017-09-07,1651.5509107095745,1665.4295127227,1636.6477383362171,1656.90673828125,49433,0.0,0,0.002253734034573851,1.0759132958487698,1627.691796875,1671.4319049014111,1583.9516888485887,1635.5067148394278,1620.580106277485,1628.0434105584563,,1642.9815673828125
60,2017-09-08,1658.4901546827434,1666.2677244905865,1649.5947788023468,1656.3477783203125,34598,0.0,0,-0.0003373514924064347,1.0755503348927153,1629.8713928222655,1674.7591702681632,1584.9836153763679,1635.925820723371,1615.8763694705017,1625.9010950969364,,1643.07470703125
61,2017-09-11,1662.635038165004,1671.9495201715308,1655.0437125892504,1659.2352294921875,40911,0.0,0,0.0017432638300172165,1.0774253028888967,1633.543634033203,1675.2789226335663,1591.8083454328398,1641.9335902313862,1618.717267310974,1630.3254287711802,,1631.9903564453125
62,2017-09-12,1655.183612790855,1678.7026821341128,1648.058010625629,1674.1851806640625,43983,0.0,0,0.00901014570215608,1.0871330618511152,1638.3522399902345,1675.214335121756,1601.490144858713,1650.6194373921603,1622.0938482922647,1636.3566428422125,,1627.6590576171875
63,2017-09-13,1676.6068423935149,1676.6068423935149,1652.016585964641,1655.4630126953125,27108,0.0,0,-0.011182853715933527,1.0749758118506794,1641.2816528320313,1673.4603121036787,1609.102993560384,1650.6194373921603,1622.0938482922647,1636.3566428422125,,1602.92919921875
64,2017-09-14,1657.9313486001024,1657.9313486001024,1642.6090696153274,1650.0140380859375,38090,0.0,0,-0.003291510935362618,1.0714375172107224,1642.6741638183594,1673.805244238197,1611.5430833985217,1650.6194373921603,1622.0938482922647,1636.3566428422125,,1604.6058349609375
65,2017-09-15,1643.819762892071,1657.8379895183666,1637.998211875627,1649.4549560546875,322716,0.0,0,-0.0003388347119146484,1.0710744769882439,1643.265625,1674.4405012401621,1612.0907487598379,1653.6932847589426,1622.0938482922647,1637.8935665256035,,1562.8770751953125
66,2017-09-18,1653.3205016704449,1657.1394164268272,1642.8883276478143,1649.5015869140625,34085,0.0,0,2.8270465467272743e-05,1.0711047567622585,1644.935235595703,1673.5596306703037,1616.3108405211024,1653.6932847589426,1622.0938482922647,1637.8935665256035,,1572.7969970703125
67,2017-09-19,1657.838190351705,1657.838190351705,1630.0810999640607,1632.6890869140625,31113,0.0,0,-0.010192472764729676,1.0601875507007867,1645.5849182128907,1672.4022043024002,1618.7676321233812,1654.3918910490868,1622.0938482922647,1638.2428696706756,,1581.59912109375
68,2017-09-20,1628.171545206612,1648.8962688226572,1628.171545206612,1645.4964599609375,27882,0.0,0,0.00784434290002034,1.0685040253868163,1646.3626770019532,1672.193701360143,1620.5316526437634,1653.4371136703626,1627.170187181674,1640.3036504260183,,1588.5849609375
69,2017-09-21,1639.4885518056024,1671.9494984359155,1639.4885518056024,1666.2210693359375,56765,0.0,0,0.0125947456462423,1.0819615618085494,1647.5735595703125,1674.7250791096753,1620.4220400309496,1653.4371136703626,1640.1640100873497,1646.8005618788561,,1590.30810546875
70,2017-09-22,1666.2210697426367,1666.2210697426367,1649.1756361094294,1660.306396484375,96442,0.0,0,-0.0035497527671521922,1.0781208657605672,1648.8123840332032,1675.913150947505,1621.7116171189014,1653.4371136703626,1640.862544992136,1647.1498293312493,,1631.2918701171875
71,2017-09-25,1660.772138888707,1660.772138888707,1619.7884181309378,1634.412109375,617031,0.0,0,-0.015596089471319852,1.0613063962772686,1648.2511840820312,1676.0552443746385,1620.4471237894238,1648.1976302622263,1642.1432995451341,1645.17046490368,,1640.746337890625
72,2017-09-26,1656.114973348139,1656.114973348139,1609.8685454183135,1620.5802001953125,145722,0.0,0,-0.008462926271989524,1.0523246384935832,1648.8100524902343,1673.7394054032618,1623.8806995772068,1640.9090219271145,1642.1432995451341,1641.5261607361244,,1653.6466064453125
73,2017-09-27,1623.5142908090666,1632.3164312422202,1597.4803578458109,1601.1129150390625,35084,0.0,0,-0.012012540418489537,1.0396835462403067,1646.926202392578,1679.280579046305,1614.571825738851,1634.7149281408633,1638.0915199899619,1636.4032240654126,,1661.9832763671875
74,2017-09-28,1601.1593636084074,1629.1028079994792,1596.6418628389508,1620.95263671875,57146,0.0,0,0.012391207074363919,1.0525664803535792,1645.2868530273438,1679.3889681415053,1611.1847379131823,1634.2956806374332,1637.6722724865317,1635.9839765619824,,1643.3074951171875
75,2017-09-29,1621.6515502937134,1636.5081057474642,1610.4275523826027,1621.3720703125,119899,0.0,0,0.00025875746412862277,1.0528388397868624,1644.425274658203,1680.0139972633235,1608.8365520530826,1634.2956806374332,1637.6722724865317,1635.9839765619824,,1627.28662109375
76,2017-10-03,1630.0344003418566,1646.334744345275,1616.3886610499878,1641.72412109375,67270,0.0,0,0.012552362997918953,1.066054455082175,1644.7512817382812,1680.1124184336768,1609.3901450428857,1634.2956806374332,1637.6722724865317,1635.9839765619824,,1607.5865478515625
77,2017-10-04,1625.889400959976,1655.3696446210893,1625.889400959976,1646.5675048828125,49271,0.0,0,0.0029501812922354542,1.0691995089920625,1644.786199951172,1680.1531245536169,1609.419275348727,1634.2956806374332,1637.6722724865317,1635.9839765619824,1576.9632105462983,1590.6806640625
78,2017-10-05,1649.4085779661807,1649.5948221320782,1628.590618978097,1634.691650390625,53721,0.0,0,-0.007212491718056047,1.0614879163885076,1643.8617370605468,1679.269617239959,1608.4538568811347,1631.4314662907937,1637.6722724865317,1634.5518693886627,1576.9632105462983,1556.5430908203125
79,2017-10-06,1632.270074795709,1644.1925451879015,1614.2465723665111,1620.7200927734375,251407,0.0,0,-0.008546907065836495,1.0524154778156265,1642.0524047851563,1678.3064056067994,1605.7984039635132,1628.7070008638289,1637.6722724865317,1633.1896366751803,1576.9632105462983,1548.6724853515625
80,2017-10-09,1620.8131195920878,1634.6917216215045,1613.2684113096557,1629.70849609375,50940,0.0,0,0.005545931935064141,1.058252102423,1640.720440673828,1676.7297093161253,1604.7111720315309,1626.378418093545,1637.6722724865317,1632.0253452900383,1576.9632105462983,1538.659423828125
81,2017-10-10,1630.034254832332,1631.3848091626123,1618.0185510134204,1625.0975341796875,51594,0.0,0,-0.002829316976081575,1.0552579717846406,1639.0135559082032,1674.5793461829405,1603.447765633466,1626.00575373002,1637.6722724865317,1631.8390131082758,1576.9632105462983,1549.883056640625
82,2017-10-11,1625.190864705355,1641.0254841040346,1624.445660664548,1630.2672119140625,39171,0.0,0,0.0031811492083670956,1.0586149048462064,1636.8176574707031,1668.610368799367,1605.0249461420392,1626.00575373002,1637.6722724865317,1631.8390131082758,1576.9632105462983,1584.3934326171875
83,2017-10-12,1630.4536722216435,1637.4861525442188,1622.1638731050982,1634.8780517578125,61532,0.0,0,0.0028282724513220003,1.0616089562181417,1635.7884094238282,1666.3982497829352,1605.1785690647212,1632.898598501846,1637.6722724865317,1635.2854354941887,1576.9632105462983,1574.2872314453125
84,2017-10-13,1631.8973373003244,1651.923474715825,1631.8973373003244,1644.28564453125,199694,0.0,0,0.0057543085634568225,1.0677177817259502,1635.5019897460938,1665.6733751026925,1605.3306043894952,1634.3190279653725,1637.6722724865317,1635.995650225952,1576.9632105462983,1576.4296875
85,2017-10-16,1630.0344141528203,1656.9532909326938,1626.588101158054,1642.9815673828125,39531,0.0,0,-0.0007930964749188751,1.0668709785170551,1635.1783203125,1664.874058249847,1605.4825823751532,1635.1108511211746,1637.6722724865317,1636.3915618038532,1576.9632105462983,1600.507568359375
86,2017-10-17,1644.0061552778664,1646.241653810181,1632.409670088364,1643.07470703125,34520,0.0,0,5.668940558223312e-05,1.0669314587986602,1634.8569763183593,1664.0553668547625,1605.6585857819562,1635.1108511211746,1637.6722724865317,1636.3915618038532,1576.9632105462983,1586.4892578125
87,2017-10-18,1639.348819911486,1643.0279947934869,1629.3823697258476,1631.9903564453125,34451,0.0,0,-0.00674610261998676,1.0597338296891123,1634.822039794922,1664.032523003615,1605.6115565862287,1635.1108511211746,1637.6722724865317,1636.3915618038532,1576.9632105462983,1592.9161376953125
88,2017-10-19,1643.0745702967006,1643.0745702967006,1621.6512624073446,1627.6590576171875,8559,0.0,0,-0.0026539978076580706,1.0569212984284164,1633.9301696777343,1662.8675442048645,1604.992795150604,1635.1108511211746,1636.624352616233,1635.8676018687038,1578.4768586195542,1593.8941650390625
89,2017-10-23,1627.3330961074162,1628.5905284127405,1595.337873794663,1602.92919921875,197761,0.0,0,-0.01519351259878765,1.0408629513648173,1630.765576171875,1658.7006319370741,1602.8305204066758,1626.1455823636784,1633.6436861152893,1629.8946342394838,1578.4768586195542,1607.260498046875
90,2017-10-24,1611.3588346899694,1612.4766407974605,1596.5022807669704,1604.6058349609375,305250,0.0,0,0.001045982407086088,1.0419516757001326,1627.9805480957032,1654.6437104567901,1601.3173857346162,1626.1455823636784,1633.6436861152893,1629.8946342394838,1578.4768586195542,1586.1632080078125
91,2017-10-25,1616.0627486794267,1619.6022975868018,1536.3773036887417,1562.8770751953125,104382,0.0,0,-0.026005613875036748,1.0148550827454275,1624.4037963867188,1663.234200518436,1585.5733922550016,1596.6652973107177,1604.1634010623286,1600.4143491865232,1585.399419073363,1562.8304443359375
92,2017-10-26,1560.175827729302,1588.1192753901253,1525.7122422809532,1572.7969970703125,114665,0.0,0,0.006347218237723773,1.021296589435276,1622.0146362304688,1666.961777264415,1577.0674951965225,1591.3327666068235,1598.8308703584344,1595.081818482629,1585.6301924900122,1545.5054931640625
93,2017-10-27,1583.5551396691546,1597.6199854378565,1569.4902939004526,1581.59912109375,37142,0.0,0,0.0055964781467878755,1.0270122534794395,1621.0389465332032,1668.5607528692713,1573.5171401971352,1591.3327666068235,1598.8308703584344,1595.081818482629,1585.6301924900122,1564.4139404296875
94,2017-10-30,1588.11923682113,1603.9538567777045,1569.9559962827066,1588.5849609375,125660,0.0,0,0.0044169472216948336,1.031548512399092,1619.4205627441406,1669.025880390983,1569.8152450972982,1585.976948045567,1598.8308703584344,1592.4039092020007,1585.6301924900122,1563.6688232421875
95,2017-10-31,1596.3160147460485,1608.4248416806074,1583.4619837500306,1590.30810546875,57774,0.0,0,0.0010847040439265765,1.0326674372419977,1617.867364501953,1669.0681933612152,1566.6665356426909,1584.393406288827,1595.9666560117948,1590.180031150311,1587.5684744285822,1536.8896484375
96,2017-11-01,1590.9136112146748,1639.2557981366338,1586.5823541111545,1631.2918701171875,95807,0.0,0,0.025770958789370857,1.0592802672102866,1617.345751953125,1667.7618961902795,1566.9296077159706,1584.393406288827,1593.24219058483,1588.8177984368285,1589.9914818089565,1542.6180419921875
97,2017-11-02,1634.6919233596632,1648.104802907156,1629.1032330233909,1640.746337890625,46435,0.0,0,0.005795693552226311,1.0654195310249577,1617.0546936035157,1666.8493686077957,1567.2600185992358,1586.9085225940546,1591.3327666068235,1589.120644600439,1589.9914818089565,1562.271484375
98,2017-11-03,1641.724137221283,1667.0594838117513,1640.1406069955176,1653.6466064453125,62918,0.0,0,0.007862439340423855,1.0737963274597442,1618.00244140625,1669.8069698114246,1566.1979130010754,1596.3858630463524,1596.3858630463524,1596.3858630463524,1594.1271494089888,1593.61474609375
99,2017-11-06,1653.6467457144272,1671.9497278713957,1646.4746391593078,1661.9832763671875,39815,0.0,0,0.0050413854383286605,1.0792097486287304,1620.0656005859375,1675.347612726195,1564.7835884456802,1598.8309850761743,1598.8309850761743,1598.8309850761743,1594.1271494089888,1593.288818359375
100,2017-11-07,1662.6350453644209,1680.798285355797,1640.1405484808204,1643.3074951171875,46839,0.0,0,-0.0112370452311783,1.0670826198694607,1620.7455505371095,1676.8227337038343,1564.6683673703847,1603.2552638183752,1603.2552638183752,1603.2552638183752,1594.1271494089888,1581.0867919921875
101,2017-11-08,1643.0746225815644,1654.95058711553,1622.6758842886718,1627.28662109375,41591,0.0,0,-0.00974916384854374,1.05667945656842,1620.8550048828124,1676.9747287293796,1564.7352810362452,1625.1442896281246,1603.2552638183752,1614.19977672325,1594.1271494089888,1592.3106689453125
102,2017-11-09,1652.3891856695864,1652.3891856695864,1589.8890312068488,1607.5865478515625,144110,0.0,0,-0.012106086897553658,1.0438872032443431,1619.7209716796874,1675.9518077337943,1563.4901356255805,1625.3771408192517,1603.2552638183752,1614.3162023188133,1594.1271494089888,1604.74560546875
103,2017-11-10,1606.748145517677,1606.794763408561,1580.7607179888694,1590.6806640625,37495,0.0,0,-0.010516313296883517,1.0329093583684181,1617.5111022949218,1674.6619809404074,1560.3602236494362,1630.779501672333,1603.2552638183752,1617.017382745354,1594.1271494089888,1600.321044921875
104,2017-11-13,1591.8450009426829,1606.748172396798,1553.2365178752354,1556.5430908203125,151721,0.0,0,-0.02146098460454171,1.0107421065305864,1613.123974609375,1674.7275940770485,1551.5203551417014,1617.017401615516,1603.2552638183752,1610.1363327169456,1594.1271494089888,1592.4969482421875
105,2017-11-14,1546.7164667294248,1566.695986594842,1545.7850184615324,1548.6724853515625,72687,0.0,0,-0.005056464877308375,1.0056313245688977,1608.4085205078125,1674.474677833235,1542.3423631823898,1613.2916519086648,1603.2552638183752,1608.27345786352,1594.1271494089888,1576.8485107421875
106,2017-11-15,1550.349031424753,1561.0141823644192,1536.8896493702318,1538.659423828125,49053,0.0,0,-0.006465577207671824,0.9991293375974442,1603.1877563476562,1673.8643221245277,1532.5111905707847,1608.8439673630144,1603.2552638183752,1606.0496155906949,1594.1271494089888,1585.464599609375
107,2017-11-16,1543.409537675597,1557.614121531694,1536.889400823618,1549.883056640625,156536,0.0,0,0.007294423079394763,1.0064174096969154,1599.0823913574218,1672.1151776114339,1526.0496051034097,1608.8438430897074,1603.2552638183752,1606.0495534540414,1594.1271494089888,1591.23974609375
