Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,15.550000190734863,16.049999237060547,15.449999809265137,15.550000190734863,674389,0,0
2017-06-14,15.649999618530273,15.649999618530273,15.0,15.25,646106,0,0
2017-06-15,15.149999618530273,15.300000190734863,15.050000190734863,15.100000381469727,423011,0,0
2017-06-16,15.25,15.350000381469727,15.050000190734863,15.199999809265137,254656,0,0
2017-06-19,15.199999809265137,15.399999618530273,14.850000381469727,14.949999809265137,567754,0,0
2017-06-20,14.949999809265137,15.0,14.649999618530273,14.75,305799,0,0
2017-06-21,14.649999618530273,16.049999237060547,14.649999618530273,15.300000190734863,1843322,0,0
2017-06-22,15.300000190734863,15.5,14.899999618530273,14.949999809265137,738989,0,0
2017-06-23,15.0,15.100000381469727,14.399999618530273,14.550000190734863,687024,0,0
2017-06-27,14.600000381469727,15.0,14.25,14.350000381469727,798640,0,0
2017-06-28,14.449999809265137,14.75,14.25,14.350000381469727,600762,0,0
2017-06-29,14.350000381469727,14.75,14.350000381469727,14.600000381469727,484135,0,0
2017-06-30,14.550000190734863,15.050000190734863,14.350000381469727,14.649999618530273,1103839,0,0
2017-07-03,15.0,15.100000381469727,14.720000267028809,14.829999923706055,636886,0,0
2017-07-04,14.829999923706055,15.140000343322754,14.729999542236328,14.859999656677246,544738,0,0
2017-07-05,15.0600004196167,15.0600004196167,14.800000190734863,14.899999618530273,354050,0,0
2017-07-06,14.850000381469727,15.270000457763672,14.850000381469727,14.970000267028809,602725,0,0
2017-07-07,15.25,16.790000915527344,14.920000076293945,16.360000610351562,5119669,0,0
2017-07-10,16.489999771118164,16.489999771118164,15.8100004196167,15.899999618530273,1689066,0,0
2017-07-11,16.489999771118164,16.59000015258789,15.649999618530273,15.760000228881836,1263532,0,0
2017-07-12,15.949999809265137,16.020000457763672,15.460000038146973,15.710000038146973,738547,0,0
2017-07-13,15.710000038146973,15.84000015258789,15.0,15.199999809265137,1155986,0,0
2017-07-14,16.0,16.25,15.210000038146973,15.329999923706055,2069326,0,0
2017-07-17,15.5,15.5,15.15999984741211,15.220000267028809,716377,0,0
2017-07-18,15.0,15.3100004196167,14.75,15.050000190734863,576127,0,0
2017-07-19,15.149999618530273,15.329999923706055,15.0,15.029999732971191,733018,0,0
2017-07-20,15.1899995803833,15.850000381469727,15.1899995803833,15.579999923706055,2506590,0,0
2017-07-21,15.850000381469727,16.649999618530273,15.390000343322754,16.450000762939453,3753450,0,0
2017-07-24,16.690000534057617,16.940000534057617,15.970000267028809,16.040000915527344,2507352,0,0
2017-07-25,16.149999618530273,17.59000015258789,15.899999618530273,17.229999542236328,6483214,0,0
2017-07-26,17.5,17.600000381469727,16.530000686645508,16.6200008392334,2945884,0,0
2017-07-27,16.479999542236328,16.649999618530273,15.770000457763672,15.869999885559082,2215571,0,0
2017-07-28,15.649999618530273,16.079999923706055,15.5,15.710000038146973,1721864,0,0
2017-07-31,15.75,16.5,15.350000381469727,15.90999984741211,1741371,0,0
2017-08-01,16.149999618530273,16.200000762939453,15.649999618530273,15.75,1286193,0,0
2017-08-02,15.800000190734863,16.399999618530273,15.699999809265137,15.949999809265137,2244873,0,0
2017-08-03,15.899999618530273,16.149999618530273,15.050000190734863,15.550000190734863,2356121,0,0
2017-08-04,15.550000190734863,15.800000190734863,15.300000190734863,15.600000381469727,1964869,0,0
2017-08-07,15.600000381469727,16.350000381469727,15.600000381469727,16.049999237060547,2028978,0,0
2017-08-08,15.899999618530273,15.949999809265137,15.25,15.350000381469727,1830987,0,0
2017-08-09,15.199999809265137,15.300000190734863,14.850000381469727,14.899999618530273,1626202,0,0
2017-08-10,14.949999809265137,15.199999809265137,14.350000381469727,14.699999809265137,1944010,0,0
2017-08-11,14.649999618530273,14.899999618530273,14.199999809265137,14.5,1230530,0,0
2017-08-14,15.0,15.449999809265137,14.850000381469727,15.25,1575232,0,0
2017-08-16,15.449999809265137,15.699999809265137,15.149999618530273,15.199999809265137,1207887,0,0
2017-08-17,15.399999618530273,15.550000190734863,15.100000381469727,15.149999618530273,880289,0,0
2017-08-18,14.949999809265137,15.100000381469727,14.699999809265137,14.800000190734863,654964,0,0
2017-08-21,14.949999809265137,15.050000190734863,14.5,14.600000381469727,675496,0,0
2017-08-22,14.699999809265137,15.050000190734863,14.399999618530273,14.5,1338836,0,0
2017-08-23,14.649999618530273,14.699999809265137,14.449999809265137,14.5,324081,0,0
2017-08-24,14.649999618530273,15.449999809265137,14.649999618530273,14.899999618530273,1920755,0,0
2017-08-28,15.100000381469727,15.100000381469727,14.800000190734863,14.899999618530273,715291,0,0
2017-08-29,14.699999809265137,14.850000381469727,14.550000190734863,14.550000190734863,583567,0,0
