Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,1423.5922049730245,1423.5922049730245,1393.374445905201,1399.322021484375,7270,0.0,0
2017-06-14,1409.730518547545,1410.401977494637,1392.8948623174379,1398.0750732421875,7306,0.0,0
2017-06-15,1394.8613311038857,1461.772080099704,1394.8613311038857,1443.8812255859375,27241,0.0,0
2017-06-16,1448.5339526242453,1461.9640687412912,1438.941012540641,1449.68505859375,7530,0.0,0
2017-06-19,1449.6846712926742,1475.489696643704,1436.0627468537484,1445.8955078125,11171,0.0,0
2017-06-20,1452.3710457439413,1458.1268094655156,1430.3072848112392,1434.672119140625,5648,0.0,0
2017-06-21,1462.8748644816446,1493.572262535554,1439.1323456743241,1444.984130859375,29607,0.0,0
2017-06-22,1453.330272335959,1465.8010931546835,1420.7142794254491,1425.798583984375,8129,0.0,0
2017-06-23,1439.2767213576728,1441.8188738635906,1371.9822242171624,1381.9110107421875,10963,0.0,0
2017-06-27,1386.179734170197,1397.6912613743784,1370.687113720974,1384.213134765625,9015,0.0,0
2017-06-28,1384.2612991310095,1398.650709724887,1367.7614884905595,1393.2786865234375,5662,0.0,0
2017-06-29,1398.6506320305095,1418.7958057428832,1376.586870345529,1381.1915283203125,8416,0.0,0
2017-06-30,1361.4780037890505,1400.5692341250758,1353.8036518212418,1392.031494140625,4764,0.0,0
2017-07-03,1394.8134738860206,1411.0734603208496,1378.5054759107368,1389.6812744140625,71313,0.0,0
2017-07-04,1390.9763991506352,1410.16228051823,1387.1872344210658,1390.8804931640625,1823,0.0,0
2017-07-05,1390.0648040528288,1413.5194919101043,1374.236455483764,1379.6563720703125,7386,0.0,0
2017-07-06,1395.580949479458,1401.3367134441496,1380.6158694902051,1386.8992919921875,105765,0.0,0
2017-07-07,1398.3628418022613,1410.1141935110315,1385.0287486464276,1393.75830078125,6195,0.0,0
2017-07-10,1392.8948711597945,1419.7551028350522,1390.9762831829903,1396.156494140625,8227,0.0,0
2017-07-11,1396.3003588377308,1434.0964468699092,1396.3003588377308,1407.66796875,57696,0.0,0
2017-07-12,1410.1620447985383,1417.404760644659,1394.90924824066,1399.0821533203125,47666,0.0,0
2017-07-13,1424.5514229000555,1442.7780067620763,1413.039896250358,1416.733154296875,35144,0.0,0
2017-07-14,1423.4004268882447,1425.0311797822396,1400.569183764436,1408.6751708984375,9010,0.0,0
2017-07-17,1410.2581594787455,1414.910712200961,1374.1887266191636,1386.803466796875,18946,0.0,0
2017-07-18,1400.5690935964374,1400.5690935964374,1127.170332175215,1366.51416015625,30121,0.0,0
2017-07-19,1381.3833402702446,1404.3104899630487,1372.078235443673,1393.5184326171875,9909,0.0,0
2017-07-20,1405.3176086010067,1485.3707580430594,1381.3832716719376,1399.322021484375,141332,0.0,0
2017-07-21,1401.5283684000779,1422.6328339064444,1386.2276777484838,1401.912109375,20930,0.0,0
2017-07-24,1418.5557844839248,1418.5557844839248,1375.0038201571083,1389.201416015625,11575,0.0,0
2017-07-25,1387.1391851273092,1388.0984791695826,1366.994010239568,1373.757080078125,16549,0.0,0
2017-07-26,1373.756793083075,1411.1212413831913,1373.756793083075,1385.8438720703125,16859,0.0,0
2017-07-27,1384.2611405569394,1385.0765169769222,1365.6029204648005,1368.96044921875,7808,0.0,0
2017-07-28,1369.2003902090876,1386.5155768654138,1352.2688274765171,1366.46630859375,7325,0.0,0
2017-07-31,1365.0751866262378,1386.1796519149077,1357.928494084914,1369.4879150390625,6753,0.0,0
2017-08-01,1369.4400532968796,1372.7495704101761,1360.278749714626,1369.00830078125,7302,0.0,0
2017-08-02,1370.9269015310772,1376.586759012785,1352.7003172654026,1355.1944580078125,7446,0.0,0
2017-08-03,1358.2641584203284,1371.8381895461116,1334.3777186136704,1353.419677734375,13066,0.0,0
2017-08-04,1339.3184053839634,1374.1887205264466,1329.58154739941,1366.85009765625,14697,0.0,0
2017-08-07,1358.648105991006,1366.8499992307015,1339.0784854467793,1343.6351318359375,14975,0.0,0
2017-08-08,1345.841496589253,1361.5260474748263,1328.6222157954646,1332.5552978515625,6086,0.0,0
2017-08-09,1333.4666062146332,1342.0522402534996,1309.4362458513417,1331.787841796875,6763,0.0,0
2017-08-10,1338.0232092244985,1338.0232092244985,1282.6239852298938,1287.6602783203125,10076,0.0,0
2017-08-11,1282.5760378602959,1292.8404364985324,1239.5037151880306,1281.8565673828125,8451,0.0,0
2017-08-14,1296.0062072983796,1299.8433833377533,1285.5019847311228,1292.5047607421875,3216,0.0,0
2017-08-16,1301.6181820052725,1318.9813818729174,1280.6576292464856,1305.11962890625,11233,0.0,0
2017-08-17,1305.4549991051294,1318.0697365248814,1296.0059781987734,1312.8895263671875,4148,0.0,0
2017-08-18,1299.2676740530565,1320.947692647194,1281.6166429750551,1307.517578125,5649,0.0,0
2017-08-21,1326.5116674301216,1326.5116674301216,1283.3913358549732,1296.629638671875,1747,0.0,0
2017-08-22,1300.8028148510011,1305.5992854072365,1273.5588386713187,1295.8624267578125,3132,0.0,0
2017-08-23,1298.8838303665254,1306.174439967526,1292.5045030526642,1298.979736328125,3177,0.0,0
2017-08-24,1301.7618999798974,1304.6877933900164,1278.4031155412724,1295.5264892578125,6248,0.0,0
2017-08-28,1303.4886490748854,1316.0553762354814,1293.128227709684,1306.2705078125,2831,0.0,0
