Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,9.630000114440918,10.619999885559082,9.630000114440918,10.239999771118164,163949,0,0
2017-06-14,10.0,10.699999809265137,9.850000381469727,10.130000114440918,28149,0,0
2017-06-15,9.899999618530273,10.300000190734863,9.899999618530273,9.960000038146973,37299,0,0
2017-06-16,10.0,10.0,9.75,9.850000381469727,22297,0,0
2017-06-19,9.850000381469727,10.149999618530273,9.569999694824219,9.729999542236328,21958,0,0
2017-06-20,9.5,9.989999771118164,9.5,9.609999656677246,15005,0,0
2017-06-21,9.5,9.890000343322754,9.5,9.600000381469727,56884,0,0
2017-06-22,9.979999542236328,9.979999542236328,9.449999809265137,9.479999542236328,45164,0,0
2017-06-23,9.899999618530273,9.899999618530273,9.010000228881836,9.1899995803833,30310,0,0
2017-06-27,9.050000190734863,9.050000190734863,8.5,8.5600004196167,52626,0,0
2017-06-28,8.449999809265137,8.779999732971191,8.359999656677246,8.460000038146973,34867,0,0
2017-06-29,8.5,8.899999618530273,8.5,8.8100004196167,22559,0,0
2017-06-30,8.600000381469727,8.819999694824219,8.600000381469727,8.6899995803833,83425,0,0
2017-07-03,9.0,9.229999542236328,8.5600004196167,8.869999885559082,30526,0,0
2017-07-04,8.720000267028809,8.979999542236328,8.699999809265137,8.90999984741211,20127,0,0
2017-07-05,9.5,9.5,8.869999885559082,8.930000305175781,43443,0,0
2017-07-06,9.6899995803833,9.6899995803833,8.699999809265137,8.960000038146973,57806,0,0
2017-07-07,8.649999618530273,8.989999771118164,8.649999618530273,8.729999542236328,53305,0,0
2017-07-10,8.800000190734863,9.25,8.800000190734863,8.890000343322754,24745,0,0
2017-07-11,9.0,9.010000228881836,8.5,8.5600004196167,43941,0,0
2017-07-12,8.3100004196167,8.989999771118164,8.15999984741211,8.800000190734863,55626,0,0
2017-07-13,8.710000038146973,9.09000015258789,8.600000381469727,8.699999809265137,23183,0,0
2017-07-14,8.800000190734863,8.800000190734863,8.5,8.609999656677246,9319,0,0
2017-07-17,8.65999984741211,9.0,8.510000228881836,8.600000381469727,9358,0,0
2017-07-18,8.350000381469727,8.890000343322754,8.350000381469727,8.550000190734863,22054,0,0
2017-07-19,8.550000190734863,8.84000015258789,8.539999961853027,8.649999618530273,5065,0,0
2017-07-20,8.649999618530273,8.90999984741211,8.649999618530273,8.800000190734863,9220,0,0
2017-07-21,8.8100004196167,8.899999618530273,8.65999984741211,8.720000267028809,22024,0,0
2017-07-24,8.710000038146973,8.979999542236328,8.65999984741211,8.75,23106,0,0
2017-07-25,8.770000457763672,9.289999961853027,8.25,8.670000076293945,51615,0,0
2017-07-26,8.949999809265137,9.0,8.699999809265137,8.800000190734863,29616,0,0
2017-07-27,8.430000305175781,9.59000015258789,8.430000305175781,8.529999732971191,37299,0,0
2017-07-28,8.5,8.9399995803833,8.25,8.470000267028809,8075,0,0
2017-07-31,8.5,8.789999961853027,8.430000305175781,8.579999923706055,28445,0,0
2017-08-01,8.529999732971191,8.569999694824219,8.449999809265137,8.539999961853027,35872,0,0
2017-08-02,8.449999809265137,8.649999618530273,8.420000076293945,8.489999771118164,112197,0,0
2017-08-03,8.369999885559082,8.59000015258789,8.369999885559082,8.4399995803833,21446,0,0
2017-08-04,8.220000267028809,8.640000343322754,8.220000267028809,8.510000228881836,10159,0,0
2017-08-07,8.5,8.789999961853027,8.359999656677246,8.369999885559082,12074,0,0
2017-08-08,8.279999732971191,8.5,8.149999618530273,8.260000228881836,21202,0,0
2017-08-09,8.100000381469727,8.350000381469727,7.75,7.829999923706055,41983,0,0
2017-08-10,7.21999979019165,8.319999694824219,7.21999979019165,7.800000190734863,55971,0,0
2017-08-11,7.699999809265137,8.0,7.400000095367432,7.440000057220459,27414,0,0
2017-08-14,7.599999904632568,7.599999904632568,7.199999809265137,7.300000190734863,22229,0,0
2017-08-16,7.5,7.75,7.329999923706055,7.400000095367432,11685,0,0
2017-08-17,7.349999904632568,7.800000190734863,7.25,7.570000171661377,22935,0,0
2017-08-18,7.269999980926514,7.849999904632568,7.269999980926514,7.679999828338623,16999,0,0
2017-08-21,7.630000114440918,7.880000114440918,7.210000038146973,7.460000038146973,6949,0,0
2017-08-22,7.159999847412109,7.449999809265137,7.150000095367432,7.269999980926514,17995,0,0
2017-08-23,7.070000171661377,7.699999809265137,7.050000190734863,7.230000019073486,51453,0,0
2017-08-24,7.349999904632568,7.800000190734863,7.239999771118164,7.679999828338623,21916,0,0
2017-08-28,7.75,8.100000381469727,7.619999885559082,7.650000095367432,18360,0,0
2017-08-29,7.849999904632568,7.849999904632568,7.449999809265137,7.46999979019165,4208,0,0
2017-08-30,7.300000190734863,7.789999961853027,7.300000190734863,7.570000171661377,5828,0,0
2017-08-31,7.949999809265137,8.100000381469727,7.650000095367432,8.029999732971191,41572,0,0
2017-09-01,8.0,8.0,7.5,7.659999847412109,8548,0,0
2017-09-04,7.610000133514404,7.610000133514404,7.320000171661377,7.429999828338623,34356,0,0
2017-09-05,7.400000095367432,7.5,7.329999923706055,7.400000095367432,14211,0,0
2017-09-06,7.28000020980835,7.5,7.21999979019165,7.429999828338623,21400,0,0
2017-09-07,7.5,8.100000381469727,7.440000057220459,7.699999809265137,37748,0,0
