token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
8679,GBPINR22708104PE,GBPINR,2022-07-08,1040000000.0,1,OPTCUR,CDS,25000.000000
3979,EURUSD22AUG1.165CE,EURUSD,2022-08-26,11650000.0,1,OPTCUR,CDS,1000.000000
7757,USDJPY22JUL145.5PE,USDJPY,2022-07-27,1455000000.0,1,OPTCUR,CDS,100000.000000
3756,EURUSD22DEC1.16CE,EURUSD,2022-12-28,11600000.0,1,OPTCUR,CDS,1000.000000
9278,EURINR2280579CE,EURINR,2022-08-05,790000000.0,1,OPTCUR,CDS,25000.000000
10344,GBPINR2281297.75CE,GBPINR,2022-08-12,977500000.0,1,OPTCUR,CDS,25000.000000
6113,GBPUSD22AUG1.235PE,GBPUSD,2022-08-26,12350000.0,1,OPTCUR,CDS,1000.000000
5293,GBPINR22SEP89.75CE,GBPINR,2022-09-28,897500000.0,1,OPTCUR,CDS,25000.000000
8561,GBPINR2270897.75CE,GBPINR,2022-07-08,977500000.0,1,OPTCUR,CDS,25000.000000
7230,EURUSD22JUN1.21CE,EURUSD,2022-06-28,12100000.0,1,OPTCUR,CDS,1000.000000
1596,585GS203022JUN91.75PE,585GS2030,2022-06-30,917500000.0,1,OPTIRC,CDS,25000.000000
4655,EURINR23MAR84.25PE,EURINR,2023-03-29,842500000.0,1,OPTCUR,CDS,25000.000000
14685,GBPUSD22JUL1.15CE,GBPUSD,2022-07-27,11500000.0,1,OPTCUR,CDS,1000.000000
9222,JPYINR22DEC66.5PE,JPYINR,2022-12-28,665000000.0,1,OPTCUR,CDS,25000.000000
6565,USDINR2281975.25CE,USDINR,2022-08-19,752500000.0,1,OPTCUR,CDS,25000.000000
4891,GBPINR22DEC105.5CE,GBPINR,2022-12-28,1055000000.0,1,OPTCUR,CDS,25000.000000
4746,EURUSD23MAR.985CE,EURUSD,2023-03-29,9850000.0,1,OPTCUR,CDS,1000.000000
9481,GBPINR2280590.25CE,GBPINR,2022-08-05,902500000.0,1,OPTCUR,CDS,25000.000000
3409,GBPINR22SEP91.75PE,GBPINR,2022-09-28,917500000.0,1,OPTCUR,CDS,25000.000000
7429,GBPINR22JUN99PE,GBPINR,2022-06-28,990000000.0,1,OPTCUR,CDS,25000.000000
7574,GBPINR22617105.25CE,GBPINR,2022-06-17,1052500000.0,1,OPTCUR,CDS,25000.000000
10848,USDINR2281279.25CE,USDINR,2022-08-12,792500000.0,1,OPTCUR,CDS,25000.000000
1697,EURINR2262481.25PE,EURINR,2022-06-24,812500000.0,1,OPTCUR,CDS,25000.000000
8421,EURINR2270879.75PE,EURINR,2022-07-08,797500000.0,1,OPTCUR,CDS,25000.000000
13184,GBPINR2261793.75PE,GBPINR,2022-06-17,937500000.0,1,OPTCUR,CDS,25000.000000
7834,610GS203122DEC98.25PE,610GS2031,2022-12-29,982500000.0,1,OPTIRC,CDS,25000.000000
14568,GBPINR2271591.25PE,GBPINR,2022-07-15,912500000.0,1,OPTCUR,CDS,25000.000000
9267,EURINR2280577.5PE,EURINR,2022-08-05,775000000.0,1,OPTCUR,CDS,25000.000000
7884,EURINR2270183.5CE,EURINR,2022-07-01,835000000.0,1,OPTCUR,CDS,25000.000000
5827,GBPINR23MAR95.5PE,GBPINR,2023-03-29,955000000.0,1,OPTCUR,CDS,25000.000000
13436,667GS203522SEP95.25CE,667GS2035,2022-09-29,952500000.0,1,OPTIRC,CDS,25000.000000
1611,EURINR22SEP87.25CE,EURINR,2022-09-28,872500000.0,1,OPTCUR,CDS,25000.000000
7305,JPYINR2281953.5PE,JPYINR,2022-08-19,535000000.0,1,OPTCUR,CDS,25000.000000
10605,JPYINR2281262PE,JPYINR,2022-08-12,620000000.0,1,OPTCUR,CDS,25000.000000
7518,EURINR2270178.25PE,EURINR,2022-07-01,782500000.0,1,OPTCUR,CDS,25000.000000
5148,GBPUSD22DEC1.345CE,GBPUSD,2022-12-28,13450000.0,1,OPTCUR,CDS,1000.000000
7163,JPYINR2272957CE,JPYINR,2022-07-29,570000000.0,1,OPTCUR,CDS,25000.000000
3636,JPYINR2262461.75CE,JPYINR,2022-06-24,617500000.0,1,OPTCUR,CDS,25000.000000
10024,USDINR2290277PE,USDINR,2022-09-02,770000000.0,1,OPTCUR,CDS,25000.000000
14205,USDJPY22AUG116PE,USDJPY,2022-08-26,1160000000.0,1,OPTCUR,CDS,100000.000000
12980,USDJPY22JUN118.5CE,USDJPY,2022-06-28,1185000000.0,1,OPTCUR,CDS,100000.000000
7547,667GS203522JUN87.75CE,667GS2035,2022-06-30,877500000.0,1,OPTIRC,CDS,25000.000000
1877,EURINR2262484.25CE,EURINR,2022-06-24,842500000.0,1,OPTCUR,CDS,25000.000000
7335,667GS203523MAR96.25PE,667GS2035,2023-03-30,962500000.0,1,OPTIRC,CDS,25000.000000
3460,GBPINR23MAR92PE,GBPINR,2023-03-29,920000000.0,1,OPTCUR,CDS,25000.000000
8846,JPYINR2270857.25PE,JPYINR,2022-07-08,572500000.0,1,OPTCUR,CDS,25000.000000
8397,EURINR2270877PE,EURINR,2022-07-08,770000000.0,1,OPTCUR,CDS,25000.000000
11730,EURINR2271579PE,EURINR,2022-07-15,790000000.0,1,OPTCUR,CDS,25000.000000
8810,GBPINR2290292.25CE,GBPINR,2022-09-02,922500000.0,1,OPTCUR,CDS,25000.000000
12712,JPYINR22JUN64CE,JPYINR,2022-06-28,640000000.0,1,OPTCUR,CDS,25000.000000
11367,JPYINR2261762.25PE,JPYINR,2022-06-17,622500000.0,1,OPTCUR,CDS,25000.000000
4513,USDINR22SEP80.75CE,USDINR,2022-09-28,807500000.0,1,OPTCUR,CDS,25000.000000
14766,GBPUSD22JUL1.35PE,GBPUSD,2022-07-27,13500000.0,1,OPTCUR,CDS,1000.000000
6395,610GS203123MAR95.25CE,610GS2031,2023-03-30,952500000.0,1,OPTIRC,CDS,25000.000000
12634,USDINR23MAR78.5PE,USDINR,2023-03-29,785000000.0,1,OPTCUR,CDS,25000.000000
6506,JPYINR2281965CE,JPYINR,2022-08-19,650000000.0,1,OPTCUR,CDS,25000.000000
3449,GBPINR23MAR91.75CE,GBPINR,2023-03-29,917500000.0,1,OPTCUR,CDS,25000.000000
7888,EURINR2270184CE,EURINR,2022-07-01,840000000.0,1,OPTCUR,CDS,25000.000000
4190,GBPUSD22SEP1.345PE,GBPUSD,2022-09-28,13450000.0,1,OPTCUR,CDS,1000.000000
8214,EURINR22SEP93.5PE,EURINR,2022-09-28,935000000.0,1,OPTCUR,CDS,25000.000000
2852,GBPINR22SEP101.75PE,GBPINR,2022-09-28,1017500000.0,1,OPTCUR,CDS,25000.000000
11644,USDJPY23MAR140.5PE,USDJPY,2023-03-29,1405000000.0,1,OPTCUR,CDS,100000.000000
4620,EURINR23MAR82CE,EURINR,2023-03-29,820000000.0,1,OPTCUR,CDS,25000.000000
13666,USDINR22DEC80.5CE,USDINR,2022-12-28,805000000.0,1,OPTCUR,CDS,25000.000000
11331,JPYINR23MAR53.5CE,JPYINR,2023-03-29,535000000.0,1,OPTCUR,CDS,25000.000000
6703,EURINR22DEC76.75CE,EURINR,2022-12-28,767500000.0,1,OPTCUR,CDS,25000.000000
1588,EURINR2272275.25PE,EURINR,2022-07-22,752500000.0,1,OPTCUR,CDS,25000.000000
11893,USDJPY22SEP104.5PE,USDJPY,2022-09-28,1045000000.0,1,OPTCUR,CDS,100000.000000
4138,EURINR22JUL86.25CE,EURINR,2022-07-27,862500000.0,1,OPTCUR,CDS,25000.000000
6662,USDJPY22JUN144CE,USDJPY,2022-06-28,1440000000.0,1,OPTCUR,CDS,100000.000000
3370,EURINR22JUN80PE,EURINR,2022-06-28,800000000.0,1,OPTCUR,CDS,25000.000000
9722,USDJPY22JUL142CE,USDJPY,2022-07-27,1420000000.0,1,OPTCUR,CDS,100000.000000
2644,GBPINR22624100.5CE,GBPINR,2022-06-24,1005000000.0,1,OPTCUR,CDS,25000.000000
6259,JPYINR2272264.5CE,JPYINR,2022-07-22,645000000.0,1,OPTCUR,CDS,25000.000000
5979,GBPINR22AUG102CE,GBPINR,2022-08-26,1020000000.0,1,OPTCUR,CDS,25000.000000
13425,667GS203522JUN102PE,667GS2035,2022-06-30,1020000000.0,1,OPTIRC,CDS,25000.000000
8895,USDINR2272976CE,USDINR,2022-07-29,760000000.0,1,OPTCUR,CDS,25000.000000
8340,585GS203022JUN87.75PE,585GS2030,2022-06-30,877500000.0,1,OPTIRC,CDS,25000.000000
14469,USDINR2271578.75CE,USDINR,2022-07-15,787500000.0,1,OPTCUR,CDS,25000.000000
6087,GBPINR23MAR103.75PE,GBPINR,2023-03-29,1037500000.0,1,OPTCUR,CDS,25000.000000
15053,USDJPY22JUL132CE,USDJPY,2022-07-27,1320000000.0,1,OPTCUR,CDS,100000.000000
11350,610GS203122JUL91.25CE,610GS2031,2022-07-28,912500000.0,1,OPTIRC,CDS,25000.000000
8682,GBPINR22708104.5CE,GBPINR,2022-07-08,1045000000.0,1,OPTCUR,CDS,25000.000000
12278,JPYINR2261755.75CE,JPYINR,2022-06-17,557500000.0,1,OPTCUR,CDS,25000.000000
7255,USDINR2281982.25CE,USDINR,2022-08-19,822500000.0,1,OPTCUR,CDS,25000.000000
12242,JPYINR22AUG67PE,JPYINR,2022-08-26,670000000.0,1,OPTCUR,CDS,25000.000000
2662,GBPINR22SEP107.75PE,GBPINR,2022-09-28,1077500000.0,1,OPTCUR,CDS,25000.000000
14575,GBPINR22JUL91.75CE,GBPINR,2022-07-27,917500000.0,1,OPTCUR,CDS,25000.000000
1742,EURUSD22SEP1.06CE,EURUSD,2022-09-28,10600000.0,1,OPTCUR,CDS,1000.000000
7996,EURINR2290279.25CE,EURINR,2022-09-02,792500000.0,1,OPTCUR,CDS,25000.000000
6690,EURINR22SEP76.75PE,EURINR,2022-09-28,767500000.0,1,OPTCUR,CDS,25000.000000
7483,577GS203022JUN88.75CE,577GS2030,2022-06-30,887500000.0,1,OPTIRC,CDS,25000.000000
12792,USDINR22JUN69CE,USDINR,2022-06-28,690000000.0,1,OPTCUR,CDS,25000.000000
8101,GBPINR22DEC107.25CE,GBPINR,2022-12-28,1072500000.0,1,OPTCUR,CDS,25000.000000
10792,USDINR2281276.75CE,USDINR,2022-08-12,767500000.0,1,OPTCUR,CDS,25000.000000
8217,JPYINR2270161.25CE,JPYINR,2022-07-01,612500000.0,1,OPTCUR,CDS,25000.000000
3100,JPYINR2262458CE,JPYINR,2022-06-24,580000000.0,1,OPTCUR,CDS,25000.000000
5654,GBPINR23MAR94.25CE,GBPINR,2023-03-29,942500000.0,1,OPTCUR,CDS,25000.000000
7345,GBPUSD22DEC1.485CE,GBPUSD,2022-12-28,14850000.0,1,OPTCUR,CDS,1000.000000
11281,610GS203122JUL90.75CE,610GS2031,2022-07-28,907500000.0,1,OPTIRC,CDS,25000.000000
10864,USDINR2281281.25CE,USDINR,2022-08-12,812500000.0,1,OPTCUR,CDS,25000.000000
14456,USDINR2271577PE,USDINR,2022-07-15,770000000.0,1,OPTCUR,CDS,25000.000000
3013,GBPINR22624105.75CE,GBPINR,2022-06-24,1057500000.0,1,OPTCUR,CDS,25000.000000
12389,GBPINR2271594.25CE,GBPINR,2022-07-15,942500000.0,1,OPTCUR,CDS,25000.000000
1241,EURUSD22SEP.96CE,EURUSD,2022-09-28,9600000.0,1,OPTCUR,CDS,1000.000000
8017,EURINR2270187.25CE,EURINR,2022-07-01,872500000.0,1,OPTCUR,CDS,25000.000000
7278,EURUSD22JUN1.255CE,EURUSD,2022-06-28,12550000.0,1,OPTCUR,CDS,1000.000000
2777,667GS203522AUG86CE,667GS2035,2022-08-25,860000000.0,1,OPTIRC,CDS,25000.000000
8388,667GS203523MAR90CE,667GS2035,2023-03-30,900000000.0,1,OPTIRC,CDS,25000.000000
6205,GBPINR2281992.75PE,GBPINR,2022-08-19,927500000.0,1,OPTCUR,CDS,25000.000000
3387,GBPUSD22SEP1.255CE,GBPUSD,2022-09-28,12550000.0,1,OPTCUR,CDS,1000.000000
10031,USDINR2290278CE,USDINR,2022-09-02,780000000.0,1,OPTCUR,CDS,25000.000000
12877,USDINR22JUN78.25PE,USDINR,2022-06-28,782500000.0,1,OPTCUR,CDS,25000.000000
10171,577GS203022JUN100.5PE,577GS2030,2022-06-30,1005000000.0,1,OPTIRC,CDS,25000.000000
6757,EURINR23MAR76.75CE,EURINR,2023-03-29,767500000.0,1,OPTCUR,CDS,25000.000000
9468,GBPINR2280588.75PE,GBPINR,2022-08-05,887500000.0,1,OPTCUR,CDS,25000.000000
10634,EURINR22SEP78.25PE,EURINR,2022-09-28,782500000.0,1,OPTCUR,CDS,25000.000000
7389,JPYINR23MAR55.25PE,JPYINR,2023-03-29,552500000.0,1,OPTCUR,CDS,25000.000000
2588,EURINR22DEC84PE,EURINR,2022-12-28,840000000.0,1,OPTCUR,CDS,25000.000000
6082,GBPINR23MAR103.25CE,GBPINR,2023-03-29,1032500000.0,1,OPTCUR,CDS,25000.000000
1003,ONMIBOR22SEPFUT,ONMIBOR,2022-09-30,-1.0,1,FUTIRC,CDS,25000.000000
11537,610GS203122JUN101PE,610GS2031,2022-06-30,1010000000.0,1,OPTIRC,CDS,25000.000000
14733,GBPUSD22JUL1.27CE,GBPUSD,2022-07-27,12700000.0,1,OPTCUR,CDS,1000.000000
1906,EURINR2262484.75CE,EURINR,2022-06-24,847500000.0,1,OPTCUR,CDS,25000.000000
10682,EURINR2272987PE,EURINR,2022-07-29,870000000.0,1,OPTCUR,CDS,25000.000000
1480,667GS203522JUN94.75PE,667GS2035,2022-06-30,947500000.0,1,OPTIRC,CDS,25000.000000
8189,JPYINR2270160CE,JPYINR,2022-07-01,600000000.0,1,OPTCUR,CDS,25000.000000
1523,577GS203022JUN92.5CE,577GS2030,2022-06-30,925000000.0,1,OPTIRC,CDS,25000.000000
12155,USDINR2261780CE,USDINR,2022-06-17,800000000.0,1,OPTCUR,CDS,25000.000000
5295,GBPINR22SEP90CE,GBPINR,2022-09-28,900000000.0,1,OPTCUR,CDS,25000.000000
14691,GBPUSD22JUL1.165CE,GBPUSD,2022-07-27,11650000.0,1,OPTCUR,CDS,1000.000000
1946,EURINR2272989CE,EURINR,2022-07-29,890000000.0,1,OPTCUR,CDS,25000.000000
13713,USDJPY22DEC113PE,USDJPY,2022-12-28,1130000000.0,1,OPTCUR,CDS,100000.000000
7683,JPYINR22JUN52.25CE,JPYINR,2022-06-28,522500000.0,1,OPTCUR,CDS,25000.000000
15061,USDJPY22JUL134CE,USDJPY,2022-07-27,1340000000.0,1,OPTCUR,CDS,100000.000000
2203,JPYINR22SEP57.75PE,JPYINR,2022-09-28,577500000.0,1,OPTCUR,CDS,25000.000000
9136,GBPINR2290298.5CE,GBPINR,2022-09-02,985000000.0,1,OPTCUR,CDS,25000.000000
9652,GBPINR2280595PE,GBPINR,2022-08-05,950000000.0,1,OPTCUR,CDS,25000.000000
14558,GBPINR22JUN91.5PE,GBPINR,2022-06-28,915000000.0,1,OPTCUR,CDS,25000.000000
7289,USDINR22DEC82.75PE,USDINR,2022-12-28,827500000.0,1,OPTCUR,CDS,25000.000000
11924,USDJPY22SEP105.5CE,USDJPY,2022-09-28,1055000000.0,1,OPTCUR,CDS,100000.000000
5410,EURUSD23MAR1.21CE,EURUSD,2023-03-29,12100000.0,1,OPTCUR,CDS,1000.000000
64,GOI6.64%2035,664GS2035,,-1.0,1,UNDIRC,CDS,25000.000000
8209,JPYINR2270160.75CE,JPYINR,2022-07-01,607500000.0,1,OPTCUR,CDS,25000.000000
14522,GBPUSD22SEP1.175PE,GBPUSD,2022-09-28,11750000.0,1,OPTCUR,CDS,1000.000000
11105,585GS203022JUL89CE,585GS2030,2022-07-28,890000000.0,1,OPTIRC,CDS,25000.000000
4390,GBPUSD22SEP1.36CE,GBPUSD,2022-09-28,13600000.0,1,OPTCUR,CDS,1000.000000
12299,585GS203022JUN96PE,585GS2030,2022-06-30,960000000.0,1,OPTIRC,CDS,25000.000000
2064,JPYINR2281267PE,JPYINR,2022-08-12,670000000.0,1,OPTCUR,CDS,25000.000000
6351,GBPINR22819101.25PE,GBPINR,2022-08-19,1012500000.0,1,OPTCUR,CDS,25000.000000
6658,USDJPY22JUN143CE,USDJPY,2022-06-28,1430000000.0,1,OPTCUR,CDS,100000.000000
7000,GBPINR2272999.25CE,GBPINR,2022-07-29,992500000.0,1,OPTCUR,CDS,25000.000000
15419,667GS203522JUL94.25PE,667GS2035,2022-07-28,942500000.0,1,OPTIRC,CDS,25000.000000
12859,USDINR22JUN76PE,USDINR,2022-06-28,760000000.0,1,OPTCUR,CDS,25000.000000
4361,USDINR2262474CE,USDINR,2022-06-24,740000000.0,1,OPTCUR,CDS,25000.000000
10435,667GS203522DEC100.5CE,667GS2035,2022-12-29,1005000000.0,1,OPTIRC,CDS,25000.000000
6955,JPYINR22JUN73.5PE,JPYINR,2022-06-28,735000000.0,1,OPTCUR,CDS,25000.000000
6656,GBPINR22JUL89.25CE,GBPINR,2022-07-27,892500000.0,1,OPTCUR,CDS,25000.000000
8885,JPYINR2270862PE,JPYINR,2022-07-08,620000000.0,1,OPTCUR,CDS,25000.000000
9866,JPYINR2280557.75CE,JPYINR,2022-08-05,577500000.0,1,OPTCUR,CDS,25000.000000
5223,GBPINR2272299.75PE,GBPINR,2022-07-22,997500000.0,1,OPTCUR,CDS,25000.000000
11806,USDINR22SEP72.5CE,USDINR,2022-09-28,725000000.0,1,OPTCUR,CDS,25000.000000
5637,667GS203523MARFUT,667GS2035,2023-03-30,-1.0,1,FUTIRC,CDS,25000.000000
8728,USDINR2270170.25PE,USDINR,2022-07-01,702500000.0,1,OPTCUR,CDS,25000.000000
14954,USDINR22JUL78.5PE,USDINR,2022-07-27,785000000.0,1,OPTCUR,CDS,25000.000000
7442,GBPINR22JUN100.75CE,GBPINR,2022-06-28,1007500000.0,1,OPTCUR,CDS,25000.000000
3257,GBPINR22SEP107CE,GBPINR,2022-09-28,1070000000.0,1,OPTCUR,CDS,25000.000000
3234,GBPINR22SEP106.75CE,GBPINR,2022-09-28,1067500000.0,1,OPTCUR,CDS,25000.000000
7974,EURINR22SEP78.75CE,EURINR,2022-09-28,787500000.0,1,OPTCUR,CDS,25000.000000
4758,EURUSD23MAR1.015CE,EURUSD,2023-03-29,10150000.0,1,OPTCUR,CDS,1000.000000
2059,EURUSD22SEP1.185CE,EURUSD,2022-09-28,11850000.0,1,OPTCUR,CDS,1000.000000
15430,667GS203522JUL95.75CE,667GS2035,2022-07-28,957500000.0,1,OPTIRC,CDS,25000.000000
7500,667GS203523MAR91.25PE,667GS2035,2023-03-30,912500000.0,1,OPTIRC,CDS,25000.000000
4317,EURINR2281978.5CE,EURINR,2022-08-19,785000000.0,1,OPTCUR,CDS,25000.000000
6974,610GS203123MAR98.25PE,610GS2031,2023-03-30,982500000.0,1,OPTIRC,CDS,25000.000000
6727,GBPINR2272990.5PE,GBPINR,2022-07-29,905000000.0,1,OPTCUR,CDS,25000.000000
1787,EURINR22JUN83.75PE,EURINR,2022-06-28,837500000.0,1,OPTCUR,CDS,25000.000000
13028,USDJPY22JUN135.5CE,USDJPY,2022-06-28,1355000000.0,1,OPTCUR,CDS,100000.000000
4363,EURUSD22DEC.975CE,EURUSD,2022-12-28,9750000.0,1,OPTCUR,CDS,1000.000000
9394,USDINR2272277.5PE,USDINR,2022-07-22,775000000.0,1,OPTCUR,CDS,25000.000000
7046,667GS203523MAR92.75PE,667GS2035,2023-03-30,927500000.0,1,OPTIRC,CDS,25000.000000
13212,USDINR2261783CE,USDINR,2022-06-17,830000000.0,1,OPTCUR,CDS,25000.000000
10526,JPYINR2271566.75CE,JPYINR,2022-07-15,667500000.0,1,OPTCUR,CDS,25000.000000
9326,EURINR2280582.5CE,EURINR,2022-08-05,825000000.0,1,OPTCUR,CDS,25000.000000
13349,USDINR2262483PE,USDINR,2022-06-24,830000000.0,1,OPTCUR,CDS,25000.000000
5345,GBPUSD22JUN1.125PE,GBPUSD,2022-06-28,11250000.0,1,OPTCUR,CDS,1000.000000
2648,EURINR22AUG84.25CE,EURINR,2022-08-26,842500000.0,1,OPTCUR,CDS,25000.000000
8818,USDINR2270179PE,USDINR,2022-07-01,790000000.0,1,OPTCUR,CDS,25000.000000
6114,GBPUSD22AUG1.24CE,GBPUSD,2022-08-26,12400000.0,1,OPTCUR,CDS,1000.000000
5861,585GS203022SEP98.5PE,585GS2030,2022-09-29,985000000.0,1,OPTIRC,CDS,25000.000000
6888,JPYINR22AUG56.25PE,JPYINR,2022-08-26,562500000.0,1,OPTCUR,CDS,25000.000000
6874,EURINR2281284PE,EURINR,2022-08-12,840000000.0,1,OPTCUR,CDS,25000.000000
2774,EURUSD22JUN1.005PE,EURUSD,2022-06-28,10050000.0,1,OPTCUR,CDS,1000.000000
10580,JPYINR2281259.25CE,JPYINR,2022-08-12,592500000.0,1,OPTCUR,CDS,25000.000000
14508,610GS203122JUL96.75CE,610GS2031,2022-07-28,967500000.0,1,OPTIRC,CDS,25000.000000
9479,GBPINR2280590CE,GBPINR,2022-08-05,900000000.0,1,OPTCUR,CDS,25000.000000
1397,EURINR22JUN74.5CE,EURINR,2022-06-28,745000000.0,1,OPTCUR,CDS,25000.000000
7848,610GS203122DEC100PE,610GS2031,2022-12-29,1000000000.0,1,OPTIRC,CDS,25000.000000
10006,USDINR2290274.75PE,USDINR,2022-09-02,747500000.0,1,OPTCUR,CDS,25000.000000
13628,USDINR22DEC76CE,USDINR,2022-12-28,760000000.0,1,OPTCUR,CDS,25000.000000
13715,USDJPY22DEC113.5PE,USDJPY,2022-12-28,1135000000.0,1,OPTCUR,CDS,100000.000000
7085,USDJPY22JUN125.5PE,USDJPY,2022-06-28,1255000000.0,1,OPTCUR,CDS,100000.000000
6786,EURUSD22JUL1.105PE,EURUSD,2022-07-27,11050000.0,1,OPTCUR,CDS,1000.000000
14191,USDINR22AUG82.5PE,USDINR,2022-08-26,825000000.0,1,OPTCUR,CDS,25000.000000
13163,USDINR22AUG71.5CE,USDINR,2022-08-26,715000000.0,1,OPTCUR,CDS,25000.000000
9053,585GS203022JUL86.5PE,585GS2030,2022-07-28,865000000.0,1,OPTIRC,CDS,25000.000000
7065,EURUSD22JUN1.185CE,EURUSD,2022-06-28,11850000.0,1,OPTCUR,CDS,1000.000000
7795,610GS203122DEC94CE,610GS2031,2022-12-29,940000000.0,1,OPTIRC,CDS,25000.000000
6796,GBPINR2272994CE,GBPINR,2022-07-29,940000000.0,1,OPTCUR,CDS,25000.000000
4169,JPYINR2262468.25CE,JPYINR,2022-06-24,682500000.0,1,OPTCUR,CDS,25000.000000
14250,610GS203122SEP91.75PE,610GS2031,2022-09-29,917500000.0,1,OPTIRC,CDS,25000.000000
11954,USDJPY22JUN127CE,USDJPY,2022-06-28,1270000000.0,1,OPTCUR,CDS,100000.000000
5400,JPYINR22DEC59.75PE,JPYINR,2022-12-28,597500000.0,1,OPTCUR,CDS,25000.000000
12819,USDINR22JUN71PE,USDINR,2022-06-28,710000000.0,1,OPTCUR,CDS,25000.000000
6753,JPYINR22DEC64PE,JPYINR,2022-12-28,640000000.0,1,OPTCUR,CDS,25000.000000
14466,USDINR2271578.25PE,USDINR,2022-07-15,782500000.0,1,OPTCUR,CDS,25000.000000
9461,GBPINR2272988.5CE,GBPINR,2022-07-29,885000000.0,1,OPTCUR,CDS,25000.000000
9569,USDINR2272279.75CE,USDINR,2022-07-22,797500000.0,1,OPTCUR,CDS,25000.000000
4532,667GS203522SEP93.25CE,667GS2035,2022-09-29,932500000.0,1,OPTIRC,CDS,25000.000000
13989,USDINR2280574.25CE,USDINR,2022-08-05,742500000.0,1,OPTCUR,CDS,25000.000000
12671,JPYINR22JUN61.25PE,JPYINR,2022-06-28,612500000.0,1,OPTCUR,CDS,25000.000000
5397,JPYINR22DEC59.5CE,JPYINR,2022-12-28,595000000.0,1,OPTCUR,CDS,25000.000000
11851,USDINR22SEP78PE,USDINR,2022-09-28,780000000.0,1,OPTCUR,CDS,25000.000000
4222,GBPINR2272290.25PE,GBPINR,2022-07-22,902500000.0,1,OPTCUR,CDS,25000.000000
9758,USDJPY22JUL142.5CE,USDJPY,2022-07-27,1425000000.0,1,OPTCUR,CDS,100000.000000
11079,577GS203022JUL94.5PE,577GS2030,2022-07-28,945000000.0,1,OPTIRC,CDS,25000.000000
11551,610GS203122SEP94.5PE,610GS2031,2022-09-29,945000000.0,1,OPTIRC,CDS,25000.000000
14428,USDINR2271573.5PE,USDINR,2022-07-15,735000000.0,1,OPTCUR,CDS,25000.000000
1513,USDJPY22AUG139.5CE,USDJPY,2022-08-26,1395000000.0,1,OPTCUR,CDS,100000.000000
3571,667GS203523MAR86.25CE,667GS2035,2023-03-30,862500000.0,1,OPTIRC,CDS,25000.000000
10941,EURINR22JUL88PE,EURINR,2022-07-27,880000000.0,1,OPTCUR,CDS,25000.000000
2215,JPYINR22DEC57.25CE,JPYINR,2022-12-28,572500000.0,1,OPTCUR,CDS,25000.000000
6017,GBPINR23MAR100.5PE,GBPINR,2023-03-29,1005000000.0,1,OPTCUR,CDS,25000.000000
10853,USDINR2281279.75PE,USDINR,2022-08-12,797500000.0,1,OPTCUR,CDS,25000.000000
4487,EURINR2281981.5CE,EURINR,2022-08-19,815000000.0,1,OPTCUR,CDS,25000.000000
14657,GBPINR22JUL102CE,GBPINR,2022-07-27,1020000000.0,1,OPTCUR,CDS,25000.000000
11317,JPYINR2270854CE,JPYINR,2022-07-08,540000000.0,1,OPTCUR,CDS,25000.000000
8725,USDINR2270170CE,USDINR,2022-07-01,700000000.0,1,OPTCUR,CDS,25000.000000
11456,GBPUSD23MAR1.115CE,GBPUSD,2023-03-29,11150000.0,1,OPTCUR,CDS,1000.000000
8457,EURINR2270884.25PE,EURINR,2022-07-08,842500000.0,1,OPTCUR,CDS,25000.000000
7774,JPYINR2261758.5PE,JPYINR,2022-06-17,585000000.0,1,OPTCUR,CDS,25000.000000
13518,610GS203122DEC88.5PE,610GS2031,2022-12-29,885000000.0,1,OPTIRC,CDS,25000.000000
5638,EURINR2262478CE,EURINR,2022-06-24,780000000.0,1,OPTCUR,CDS,25000.000000
5285,EURUSD23MAR1.195CE,EURUSD,2023-03-29,11950000.0,1,OPTCUR,CDS,1000.000000
10779,USDINR2281275PE,USDINR,2022-08-12,750000000.0,1,OPTCUR,CDS,25000.000000
3665,EURUSD22AUG1.12PE,EURUSD,2022-08-26,11200000.0,1,OPTCUR,CDS,1000.000000
4566,EURINR23MAR79.75CE,EURINR,2023-03-29,797500000.0,1,OPTCUR,CDS,25000.000000
5996,GBPINR23MAR99.75CE,GBPINR,2023-03-29,997500000.0,1,OPTCUR,CDS,25000.000000
3300,EURUSD22DEC1.085CE,EURUSD,2022-12-28,10850000.0,1,OPTCUR,CDS,1000.000000
14775,GBPUSD22JUL1.375CE,GBPUSD,2022-07-27,13750000.0,1,OPTCUR,CDS,1000.000000
12923,USDJPY22JUN104PE,USDJPY,2022-06-28,1040000000.0,1,OPTCUR,CDS,100000.000000
9487,GBPUSD22JUN1.275CE,GBPUSD,2022-06-28,12750000.0,1,OPTCUR,CDS,1000.000000
9845,JPYINR2280555PE,JPYINR,2022-08-05,550000000.0,1,OPTCUR,CDS,25000.000000
11269,610GS203122JUL89.25CE,610GS2031,2022-07-28,892500000.0,1,OPTIRC,CDS,25000.000000
1498,EURINR2271574.75PE,EURINR,2022-07-15,747500000.0,1,OPTCUR,CDS,25000.000000
2994,JPYINR22SEP58.25PE,JPYINR,2022-09-28,582500000.0,1,OPTCUR,CDS,25000.000000
6322,GBPINR2281998.75CE,GBPINR,2022-08-19,987500000.0,1,OPTCUR,CDS,25000.000000
