token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
800316,719GOI2060,719GOI2060,,-1.0,10,,BSE,5.000000
524654,NATCAPSUQ,NATCAPSUQ,,-1.0,1,,BSE,5.000000
960165,67EOPR23,67EOPR23,,-1.0,1,,BSE,1.000000
722758,AFL260422,AFL260422,,-1.0,1,,BSE,1.000000
937141,99JFPL25,99JFPL25,,-1.0,1,,BSE,1.000000
500214,IONEXCHANG,IONEXCHANG,,-1.0,1,,BSE,5.000000
531994,AUTOPINS,AUTOPINS,,-1.0,1,,BSE,5.000000
973823,856STFCL32,856STFCL32,,-1.0,1,,BSE,1.000000
973802,632DBLM35,632DBLM35,,-1.0,1,,BSE,1.000000
722929,BFSL010622,BFSL010622,,-1.0,1,,BSE,1.000000
540082,RSTL,RSTL,,-1.0,3000,,BSE,5.000000
522152,SOLIMAC,SOLIMAC,,-1.0,1,,BSE,5.000000
958428,RHFL6DEC18,RHFL6DEC18,,-1.0,2,,BSE,1.000000
938049,MMFL23522,MMFL23522,,-1.0,1,,BSE,1.000000
959456,68NHPC26,68NHPC26,,-1.0,5,,BSE,1.000000
530627,VIPULORG,VIPULORG,,-1.0,1,,BSE,5.000000
531065,OSWALOR,OSWALOR,,-1.0,1,,BSE,1.000000
540385,KDLL,KDLL,,-1.0,1,,BSE,1.000000
532395,AXISCADES,AXISCADES,,-1.0,1,,BSE,5.000000
511505,CAPITALT,CAPITALT,,-1.0,1,,BSE,5.000000
950463,875PFC25,875PFC25,,-1.0,1,,BSE,1.000000
954621,1015STFC23B,1015STFC23B,,-1.0,1,,BSE,1.000000
957026,918NRSS36B,918NRSS36B,,-1.0,1,,BSE,1.000000
543249,TARC,TARC,,-1.0,1,,BSE,5.000000
440068,740GOI2-ML-FL,740GOI2-ML-FL,,-1.0,500000,,BSE,25.000000
959203,ELL20JAN20,ELL20JAN20,,-1.0,10,,BSE,1.000000
505688,BHARATGEAR,BHARATGEAR,,-1.0,1,,BSE,5.000000
958016,105J&KBLPER,105J&KBLPER,,-1.0,1,,BSE,1.000000
973198,925PAL24,925PAL24,,-1.0,1,,BSE,1.000000
533527,KTKFMP55D,KTKFMP55D,,-1.0,1,,BSE,1.000000
960281,7LKCPL26A,7LKCPL26A,,-1.0,1,,BSE,1.000000
532744,GTNTEX,GTNTEX,,-1.0,1,,BSE,5.000000
957020,918NRSS35,918NRSS35,,-1.0,1,,BSE,1.000000
958744,116HLFL24,116HLFL24,,-1.0,1,,BSE,1.000000
804594,182TB271022,182TB271022,,-1.0,10,,BSE,5.000000
958596,875PFCL34,875PFCL34,,-1.0,1,,BSE,1.000000
523398,JCHAC,JCHAC,,-1.0,1,,BSE,5.000000
810768,691RAJSDL31,691RAJSDL31,,-1.0,10,,BSE,5.000000
951013,1215GMRW22,1215GMRW22,,-1.0,1,,BSE,1.000000
530017,SIL,SIL,,-1.0,1,,BSE,5.000000
531867,UNITINT,UNITINT,,-1.0,1,,BSE,1.000000
973395,57HDB24,57HDB24,,-1.0,1,,BSE,1.000000
955625,1040PFL27,1040PFL27,,-1.0,1,,BSE,1.000000
937691,850KSFL23,850KSFL23,,-1.0,1,,BSE,1.000000
524038,VENLONENT,VENLONENT,,-1.0,1,,BSE,1.000000
937045,801TCH25,801TCH25,,-1.0,1,,BSE,1.000000
532679,SORILINFRA,SORILINFRA,,-1.0,1,,BSE,5.000000
959073,1318OCIPL22,1318OCIPL22,,-1.0,1,,BSE,1.000000
956927,808AFL27,808AFL27,,-1.0,1,,BSE,1.000000
539099,ATHCON,ATHCON,,-1.0,2500,,BSE,1.000000
540026,LAHL,LAHL,,-1.0,1,,BSE,1.000000
973068,ABFL19MAR21,ABFL19MAR21,,-1.0,1,,BSE,1.000000
519606,INTEGFD,INTEGFD,,-1.0,1,,BSE,5.000000
500228,JSWSTEEL,JSWSTEEL,,-1.0,1,,BSE,5.000000
954703,1050PTCIF23,1050PTCIF23,,-1.0,1,,BSE,1.000000
507180,KESARENT,KESARENT,,-1.0,1,,BSE,5.000000
722843,TIL170522,TIL170522,,-1.0,1,,BSE,1.000000
513515,SRIND,SRIND,,-1.0,1,,BSE,1.000000
543400,OMNIPOTENT,OMNIPOTENT,,-1.0,2000,,BSE,5.000000
951486,865PFC2024,865PFC2024,,-1.0,1,,BSE,1.000000
511585,REGTRUS,REGTRUS,,-1.0,1,,BSE,1.000000
959709,925ICFL23,925ICFL23,,-1.0,1,,BSE,1.000000
959100,KMPL061219,KMPL061219,,-1.0,1,,BSE,1.000000
955042,836LTICL23,836LTICL23,,-1.0,1,,BSE,1.000000
532662,HTMEDIA,HTMEDIA,,-1.0,1,,BSE,5.000000
959639,11AML23A,11AML23A,,-1.0,1,,BSE,1.000000
959621,85MFL22,85MFL22,,-1.0,1,,BSE,1.000000
506365,CHEMOPH,CHEMOPH,,-1.0,1,,BSE,5.000000
973934,675AFL2025,675AFL2025,,-1.0,1,,BSE,1.000000
519566,SIMRAN,SIMRAN,,-1.0,1,,BSE,5.000000
533056,VEDAVAAG,VEDAVAAG,,-1.0,1,,BSE,5.000000
973531,10JUDE24,10JUDE24,,-1.0,1000000,,BSE,1.000000
500292,HEIDELBERG,HEIDELBERG,,-1.0,1,,BSE,5.000000
500730,NOCIL,NOCIL,,-1.0,1,,BSE,5.000000
531652,THIRDFIN,THIRDFIN,,-1.0,1,,BSE,5.000000
512445,DEVITRD,DEVITRD,,-1.0,100,,BSE,1.000000
973189,12AFIP24,12AFIP24,,-1.0,10,,BSE,1.000000
972581,IFCISR52F,IFCISR52F,,-1.0,4,,BSE,1.000000
524226,GAEL,GAEL,,-1.0,1,,BSE,5.000000
947756,SREI301211,SREI301211,,-1.0,1,,BSE,1.000000
519500,BKV,BKV,,-1.0,1,,BSE,1.000000
513723,HGIND,HGIND,,-1.0,1,,BSE,5.000000
936642,975MHIL24,975MHIL24,,-1.0,1,,BSE,1.000000
937621,96IHFL28,96IHFL28,,-1.0,1,,BSE,1.000000
531502,ESARIND,ESARIND,,-1.0,1,,BSE,1.000000
543108,UTCRFS2RQP,UTCRFS2RQP,,-1.0,1,,BSE,1.000000
526568,LONTE,LONTE,,-1.0,1,,BSE,5.000000
541161,KBCGLOBAL,KBCGLOBAL,,-1.0,1,,BSE,1.000000
957788,809RECL28,809RECL28,,-1.0,1,,BSE,1.000000
543323,MAFSETF,MAFSETF,,-1.0,1,,BSE,1.000000
538465,AMARSEC,AMARSEC,,-1.0,1,,BSE,5.000000
956936,796PCHFL27,796PCHFL27,,-1.0,1,,BSE,1.000000
956863,925ECL27,925ECL27,,-1.0,1,,BSE,1.000000
959270,8THDCL60223,8THDCL60223,,-1.0,1,,BSE,1.000000
513517,STEELCAS,STEELCAS,,-1.0,1,,BSE,5.000000
951525,893PGCIL29,893PGCIL29,,-1.0,1,,BSE,1.000000
532553,WELENT,WELENT,,-1.0,1,,BSE,5.000000
500238,WHIRLPOOL,WHIRLPOOL,,-1.0,1,,BSE,5.000000
936656,0MHIL26,0MHIL26,,-1.0,1,,BSE,1.000000
956607,766ABL27,766ABL27,,-1.0,1,,BSE,1.000000
531436,SAFFRON,SAFFRON,,-1.0,1,,BSE,1.000000
951398,895MMFSL24,895MMFSL24,,-1.0,1,,BSE,1.000000
722823,HDFCL130522,HDFCL130522,,-1.0,1,,BSE,1.000000
507645,POLSON,POLSON,,-1.0,1,,BSE,5.000000
959311,92VL30,92VL30,,-1.0,1,,BSE,1.000000
958655,837HUDCO29,837HUDCO29,,-1.0,1,,BSE,1.000000
507789,JAGSNPHARM,JAGSNPHARM,,-1.0,1,,BSE,5.000000
973479,PVRL24921,PVRL24921,,-1.0,1,,BSE,1.000000
952007,999JPL25,999JPL25,,-1.0,1,,BSE,1.000000
532531,STAR,STAR,,-1.0,1,,BSE,5.000000
937731,1050IML23,1050IML23,,-1.0,1,,BSE,1.000000
523222,SRMENERGY,SRMENERGY,,-1.0,1,,BSE,1.000000
199016,RELCPSEINAV,RELCPSEINAV,,-1.0,1,,BSE,1.000000
543330,DEVYANI,DEVYANI,,-1.0,1,,BSE,5.000000
543144,08MPD,08MPD,,-1.0,1,,BSE,1.000000
936522,875LTFL24,875LTFL24,,-1.0,1,,BSE,1.000000
541684,IPRU9351,IPRU9351,,-1.0,1,,BSE,1.000000
973674,905SCUF31,905SCUF31,,-1.0,1,,BSE,1.000000
810699,657TAMSDL31,657TAMSDL31,,-1.0,10,,BSE,5.000000
810652,66TNSDL29,66TNSDL29,,-1.0,10,,BSE,5.000000
530461,SABOOSOD,SABOOSOD,,-1.0,1,,BSE,5.000000
722941,NPL030622,NPL030622,,-1.0,1,,BSE,1.000000
539046,MNKCMILTD,MNKCMILTD,,-1.0,1,,BSE,5.000000
538452,QUASAR,QUASAR,,-1.0,1,,BSE,1.000000
530909,ERPSOFT,ERPSOFT,,-1.0,1,,BSE,5.000000
715018,1646ILFS22C,1646ILFS22C,,-1.0,1,,BSE,1.000000
512404,BENGALS,BENGALS,,-1.0,50,,BSE,1.000000
937619,10IHFL28,10IHFL28,,-1.0,1,,BSE,1.000000
973752,775AGEUPL31,775AGEUPL31,,-1.0,1,,BSE,1.000000
961815,883HUDCO29,883HUDCO29,,-1.0,1,,BSE,1.000000
950595,1275SCNL23,1275SCNL23,,-1.0,1,,BSE,1.000000
531266,VSTTILLERS,VSTTILLERS,,-1.0,1,,BSE,5.000000
511535,NDASEC,NDASEC,,-1.0,1,,BSE,1.000000
958902,1070PJL22,1070PJL22,,-1.0,1,,BSE,1.000000
973838,JMFPL10322,JMFPL10322,,-1.0,1,,BSE,1.000000
500106,IFCI,IFCI,,-1.0,1,,BSE,1.000000
950450,890PFC23,890PFC23,,-1.0,1,,BSE,1.000000
531752,BIOGEN,BIOGEN,,-1.0,1,,BSE,1.000000
507785,TAINWALCHM,TAINWALCHM,,-1.0,1,,BSE,5.000000
532895,NAGREEKCAP,NAGREEKCAP,,-1.0,1,,BSE,1.000000
542877,ABMTSPDD,ABMTSPDD,,-1.0,1,,BSE,1.000000
959285,713NHPCL27,713NHPCL27,,-1.0,5,,BSE,1.000000
722498,FFSL040322,FFSL040322,,-1.0,1,,BSE,1.000000
961827,823IRFC24,823IRFC24,,-1.0,1,,BSE,1.000000
959400,113448NA24,113448NA24,,-1.0,1,,BSE,1.000000
957244,815LTICL23,815LTICL23,,-1.0,1,,BSE,1.000000
973298,921ACL23,921ACL23,,-1.0,1,,BSE,1.000000
956068,914KTL30,914KTL30,,-1.0,1,,BSE,1.000000
956778,775ILFSL22,775ILFSL22,,-1.0,1000,,BSE,1.000000
956732,795IIL24,795IIL24,,-1.0,1,,BSE,1.000000
929011,85LMC29,85LMC29,,-1.0,7,,BSE,1.000000
517354,HAVELLS,HAVELLS,,-1.0,1,,BSE,5.000000
512169,CAPRICORN,CAPRICORN,,-1.0,1,,BSE,1.000000
955630,1425VITP47,1425VITP47,,-1.0,1,,BSE,1.000000
937757,1050KLM23,1050KLM23,,-1.0,1,,BSE,1.000000
810663,665GUJSDL30,665GUJSDL30,,-1.0,10,,BSE,5.000000
953430,840PGCIL23A,840PGCIL23A,,-1.0,1,,BSE,1.000000
513532,PRADPME,PRADPME,,-1.0,1,,BSE,5.000000
526885,SARLAPOLY,SARLAPOLY,,-1.0,1,,BSE,5.000000
501144,PEOPLIN,PEOPLIN,,-1.0,1,,BSE,1.000000
532113,BRIJLEAS,BRIJLEAS,,-1.0,1,,BSE,1.000000
539927,LIKHAMI,LIKHAMI,,-1.0,1,,BSE,5.000000
936098,0KFL25,0KFL25,,-1.0,1,,BSE,1.000000
531780,KACL,KACL,,-1.0,1,,BSE,5.000000
543139,UTMTFS2RMP,UTMTFS2RMP,,-1.0,1,,BSE,1.000000
972777,721REC22,721REC22,,-1.0,1,,BSE,1.000000
949250,10STFC2028B,10STFC2028B,,-1.0,1,,BSE,1.000000
954958,1425AFSL22,1425AFSL22,,-1.0,1,,BSE,1.000000
953643,107SEFL26,107SEFL26,,-1.0,1,,BSE,1.000000
953224,863LTICL31,863LTICL31,,-1.0,1,,BSE,1.000000
952095,910ISEC25,910ISEC25,,-1.0,1,,BSE,1.000000
951289,829MTNL24,829MTNL24,,-1.0,1,,BSE,1.000000
509874,SHALPAINTS,SHALPAINTS,,-1.0,1,,BSE,5.000000
810698,735KARSDL40,735KARSDL40,,-1.0,10,,BSE,5.000000
958871,14KPMPL29,14KPMPL29,,-1.0,10,,BSE,1.000000
936384,1025JFCSL28,1025JFCSL28,,-1.0,1,,BSE,1.000000
722431,TPL180222,TPL180222,,-1.0,1,,BSE,1.000000
531119,CEENIK,CEENIK,,-1.0,1,,BSE,5.000000
949380,960STFC2023,960STFC2023,,-1.0,1,,BSE,1.000000
972557,IFCI28JAN10,IFCI28JAN10,,-1.0,1,,BSE,1.000000
536023,H1846D27RD,H1846D27RD,,-1.0,1,,BSE,1.000000
959243,13AFI23,13AFI23,,-1.0,10,,BSE,1.000000
800009,CG0675S7806,CG0675S7806,,-1.0,10,,BSE,5.000000
955269,IIFLW11NOV,IIFLW11NOV,,-1.0,10,,BSE,1.000000
535458,NIBL,NIBL,,-1.0,1,,BSE,5.000000
810781,714APSD41,714APSD41,,-1.0,10,,BSE,5.000000
542898,ABDBSPDDR,ABDBSPDDR,,-1.0,1,,BSE,1.000000
949470,848IIFCL28B,848IIFCL28B,,-1.0,1,,BSE,1.000000
956808,12STIPL27,12STIPL27,,-1.0,1,,BSE,1.000000
938003,EHFL29APR22,EHFL29APR22,,-1.0,1,,BSE,1.000000
957030,918NRSS37B,918NRSS37B,,-1.0,1,,BSE,1.000000
532189,ITDC,ITDC,,-1.0,1,,BSE,5.000000
973628,IIFL21221,IIFL21221,,-1.0,1,,BSE,1.000000
957040,825IFBL22,825IFBL22,,-1.0,1,,BSE,1.000000
936714,0EFL22,0EFL22,,-1.0,1,,BSE,1.000000
959918,82AHFL23,82AHFL23,,-1.0,1,,BSE,1.000000
957300,915DMTCL24C,915DMTCL24C,,-1.0,1,,BSE,1.000000
959213,7RECL280120,7RECL280120,,-1.0,1,,BSE,1.000000
957669,799REC23,799REC23,,-1.0,1,,BSE,1.000000
543271,JUBLINGREA,JUBLINGREA,,-1.0,1,,BSE,5.000000
517554,NHCFOODS,NHCFOODS,,-1.0,1,,BSE,5.000000
973199,MRHFL210521,MRHFL210521,,-1.0,1,,BSE,1.000000
532845,TGBHOTELS,TGBHOTELS,,-1.0,1,,BSE,1.000000
523387,TRITON,TRITON,,-1.0,1,,BSE,1.000000
722278,KMIL200122,KMIL200122,,-1.0,1,,BSE,1.000000
538668,NAYSAA,NAYSAA,,-1.0,4000,,BSE,5.000000
513375,CARBORUNIV,CARBORUNIV,,-1.0,1,,BSE,5.000000
540150,MHEL,MHEL,,-1.0,3000,,BSE,5.000000
533162,HATHWAY,HATHWAY,,-1.0,1,,BSE,5.000000
513540,TNSTLTU,TNSTLTU,,-1.0,100,,BSE,1.000000
530445,SUMERUIND,SUMERUIND,,-1.0,1,,BSE,1.000000
540652,CTCL,CTCL,,-1.0,3000,,BSE,5.000000
522295,CONTROLPR,CONTROLPR,,-1.0,1,,BSE,5.000000
526873,RAJGASES,RAJGASES,,-1.0,1,,BSE,1.000000
516003,DUROPLY,DUROPLY,,-1.0,1,,BSE,5.000000
530601,JAGSONFI,JAGSONFI,,-1.0,1,,BSE,1.000000
540980,YSL,YSL,,-1.0,1,,BSE,5.000000
973421,569BHFL24,569BHFL24,,-1.0,1,,BSE,1.000000
540823,VITESSE,VITESSE,,-1.0,1,,BSE,5.000000
543311,IPL,IPL,,-1.0,1,,BSE,5.000000
199003,RELBANKINAV,RELBANKINAV,,-1.0,1,,BSE,25.000000
517571,INDLMETER,INDLMETER,,-1.0,1,,BSE,1.000000
517498,WEBELSOLAR,WEBELSOLAR,,-1.0,1,,BSE,5.000000
542155,DGL,DGL,,-1.0,2000,,BSE,1.000000
508941,PANCARBON,PANCARBON,,-1.0,1,,BSE,5.000000
957342,95DMTCL34B,95DMTCL34B,,-1.0,1,,BSE,1.000000
957746,9ILFSPER,9ILFSPER,,-1.0,1,,BSE,1.000000
936906,0KAFL26,0KAFL26,,-1.0,1,,BSE,1.000000
542863,ABSLBANETF,ABSLBANETF,,-1.0,1,,BSE,1.000000
500210,INGERRAND,INGERRAND,,-1.0,1,,BSE,5.000000
956077,95KTL39,95KTL39,,-1.0,1,,BSE,1.000000
500092,CRISIL,CRISIL,,-1.0,1,,BSE,5.000000
542859,SFMP20DR,SFMP20DR,,-1.0,1,,BSE,1.000000
950763,939PFC2029,939PFC2029,,-1.0,1,,BSE,1.000000
937519,665IGT24,665IGT24,,-1.0,1,,BSE,1.000000
958605,10495IRT19,10495IRT19,,-1.0,1,,BSE,1.000000
530845,SUNSHIEL,SUNSHIEL,,-1.0,1,,BSE,5.000000
519031,SHAHFOOD,SHAHFOOD,,-1.0,1,,BSE,5.000000
953067,93ELR28Z,93ELR28Z,,-1.0,1,,BSE,1.000000
520075,SAMKRG,SAMKRG,,-1.0,1,,BSE,5.000000
537463,NFHXXV18G,NFHXXV18G,,-1.0,1,,BSE,1.000000
804564,182TB180822,182TB180822,,-1.0,10,,BSE,5.000000
517494,ACCEL,ACCEL,,-1.0,1,,BSE,5.000000
531508,EVEREADY,EVEREADY,,-1.0,1,,BSE,5.000000
956659,ECLL2G701B,ECLL2G701B,,-1.0,10,,BSE,1.000000
722446,KECIL240222,KECIL240222,,-1.0,1,,BSE,1.000000
722788,TRIL29422,TRIL29422,,-1.0,1,,BSE,1.000000
955031,806BFL29,806BFL29,,-1.0,1,,BSE,1.000000
440036,866IIFCL-ML-FL,866IIFCL-ML-FL,,-1.0,1,,BSE,1.000000
973678,95BEL24,95BEL24,,-1.0,1,,BSE,1.000000
949554,11JKCL2023C,11JKCL2023C,,-1.0,1,,BSE,1.000000
958938,748IRFC29,748IRFC29,,-1.0,1,,BSE,1.000000
938007,970EHFL32,970EHFL32,,-1.0,1,,BSE,1.000000
959567,95HFFCIL23,95HFFCIL23,,-1.0,1,,BSE,1.000000
509196,MMRUBBR-B,MMRUBBR-B,,-1.0,1,,BSE,5.000000
973192,795HLFL23,795HLFL23,,-1.0,1,,BSE,1.000000
957804,1015UPPCL23,1015UPPCL23,,-1.0,1,,BSE,1.000000
937049,83TCHF25,83TCHF25,,-1.0,1,,BSE,1.000000
504380,FLOMIC,FLOMIC,,-1.0,1,,BSE,5.000000
937441,9MFL27A,9MFL27A,,-1.0,1,,BSE,1.000000
804511,364TB131022,364TB131022,,-1.0,10,,BSE,5.000000
959281,798ONGCPL23,798ONGCPL23,,-1.0,1,,BSE,1.000000
958916,1023CGCL29,1023CGCL29,,-1.0,1,,BSE,1.000000
522209,YOGISUNG,YOGISUNG,,-1.0,1,,BSE,1.000000
530953,SUNILAGR,SUNILAGR,,-1.0,1,,BSE,5.000000
722826,TVBL130522,TVBL130522,,-1.0,1,,BSE,1.000000
959648,115AFPL23A,115AFPL23A,,-1.0,1,,BSE,1.000000
514128,KONARKSY,KONARKSY,,-1.0,1,,BSE,1.000000
511728,KZLFIN,KZLFIN,,-1.0,1,,BSE,5.000000
538446,MONEYBOXX,MONEYBOXX,,-1.0,1,,BSE,5.000000
543089,09AMR,09AMR,,-1.0,1,,BSE,1.000000
535429,RFHXXIII8G,RFHXXIII8G,,-1.0,1,,BSE,1.000000
542383,RITCO,RITCO,,-1.0,1,,BSE,5.000000
953417,832PGCIL25,832PGCIL25,,-1.0,1,,BSE,1.000000
957175,85ERFL22,85ERFL22,,-1.0,1,,BSE,1.000000
810633,773GJSDL29,773GJSDL29,,-1.0,10,,BSE,5.000000
936944,0MFL27,0MFL27,,-1.0,1,,BSE,1.000000
199004,RELCNXINAV,RELCNXINAV,,-1.0,1,,BSE,5.000000
531453,MOHITIND,MOHITIND,,-1.0,1,,BSE,5.000000
959724,10CAGL23,10CAGL23,,-1.0,1,,BSE,1.000000
959668,1010PAL23,1010PAL23,,-1.0,1,,BSE,1.000000
956636,8ILFSL24,8ILFSL24,,-1.0,1000,,BSE,1.000000
958289,12PPPL23,12PPPL23,,-1.0,1,,BSE,1.000000
511076,SATINDLTD,SATINDLTD,,-1.0,1,,BSE,5.000000
937245,915MFL23,915MFL23,,-1.0,1,,BSE,1.000000
800297,SGBAUG27,SGBAUG27,,-1.0,1,,BSE,1.000000
539544,ABHIINFRA,ABHIINFRA,,-1.0,1,,BSE,1.000000
973105,99VCPL24,99VCPL24,,-1.0,1,,BSE,1.000000
810686,652KARSDL30,652KARSDL30,,-1.0,10,,BSE,5.000000
570005,SCAPDVR,SCAPDVR,,-1.0,1,,BSE,1.000000
700110,TIMEXWATCRP,TIMEXWATCRP,,-1.0,1,,BSE,1.000000
973405,13DBLIRP26,13DBLIRP26,,-1.0,1,,BSE,1.000000
542019,SHUBHAM,SHUBHAM,,-1.0,1,,BSE,5.000000
722901,OPAL26522,OPAL26522,,-1.0,1,,BSE,1.000000
810607,808MHSDL28,808MHSDL28,,-1.0,10,,BSE,5.000000
936602,975SCUF24,975SCUF24,,-1.0,1,,BSE,1.000000
952774,PFL18SEP15,PFL18SEP15,,-1.0,2,,BSE,1.000000
959019,0FFSPL29,0FFSPL29,,-1.0,1,,BSE,1.000000
957014,918NRSS33B,918NRSS33B,,-1.0,1,,BSE,1.000000
722858,SCL19522,SCL19522,,-1.0,1,,BSE,1.000000
532411,VISESHINFO,VISESHINFO,,-1.0,1,,BSE,1.000000
543219,ICICIALPLV,ICICIALPLV,,-1.0,1,,BSE,1.000000
519415,KMGMILK,KMGMILK,,-1.0,100,,BSE,5.000000
532939,RPOWER,RPOWER,,-1.0,1,,BSE,1.000000
539266,CONCRETE,CONCRETE,,-1.0,1,,BSE,1.000000
800414,GS17DEC32C,GS17DEC32C,,-1.0,100,,BSE,5.000000
542773,IIFLSEC,IIFLSEC,,-1.0,1,,BSE,5.000000
513179,NATNLSTEEL,NATNLSTEEL,,-1.0,1,,BSE,1.000000
800031,CG1150S8707,CG1150S8707,,-1.0,10,,BSE,5.000000
523062,JJFINCOR,JJFINCOR,,-1.0,1,,BSE,5.000000
959891,1225AFIPL26,1225AFIPL26,,-1.0,10,,BSE,1.000000
534796,CDG,CDG,,-1.0,1,,BSE,5.000000
513295,IMEC,IMEC,,-1.0,1,,BSE,1.000000
509692,INDIANCARD,INDIANCARD,,-1.0,1,,BSE,5.000000
959426,TSL27APR20,TSL27APR20,,-1.0,1,,BSE,1.000000
959146,IIL311219,IIL311219,,-1.0,1,,BSE,1.000000
952906,870BFL25,870BFL25,,-1.0,1,,BSE,1.000000
505850,MANCREDIT,MANCREDIT,,-1.0,1,,BSE,5.000000
538563,ADARSH,ADARSH,,-1.0,1,,BSE,1.000000
539252,SCFL,SCFL,,-1.0,1,,BSE,5.000000
810583,775GUJ2027,775GUJ2027,,-1.0,10,,BSE,5.000000
960187,SKFL28OCT20,SKFL28OCT20,,-1.0,10,,BSE,1.000000
542651,KPITTECH,KPITTECH,,-1.0,1,,BSE,5.000000
958775,1060SHFL23,1060SHFL23,,-1.0,10,,BSE,1.000000
504973,CHOLAHLDNG,CHOLAHLDNG,,-1.0,1,,BSE,5.000000
937885,850MFL27,850MFL27,,-1.0,1,,BSE,1.000000
959396,925MFL23A,925MFL23A,,-1.0,1,,BSE,1.000000
955359,868ILFSL26,868ILFSL26,,-1.0,1000,,BSE,1.000000
937147,10JFPL30,10JFPL30,,-1.0,1,,BSE,1.000000
951014,1215GMRW23A,1215GMRW23A,,-1.0,1,,BSE,1.000000
937277,95KFL20,95KFL20,,-1.0,1,,BSE,1.000000
534732,CASPIAN,CASPIAN,,-1.0,1,,BSE,1.000000
957397,830ILFSL23A,830ILFSL23A,,-1.0,1000,,BSE,1.000000
957989,10ISLL24,10ISLL24,,-1.0,1,,BSE,1.000000
953409,1060SREI26H,1060SREI26H,,-1.0,1,,BSE,1.000000
949055,1065STFC23E,1065STFC23E,,-1.0,1,,BSE,1.000000
973519,695PFCL31,695PFCL31,,-1.0,1,,BSE,1.000000
959884,AFPL07AUG20,AFPL07AUG20,,-1.0,1,,BSE,1.000000
959526,895AEP23,895AEP23,,-1.0,1,,BSE,1.000000
503837,SHRAJSYNQ,SHRAJSYNQ,,-1.0,1,,BSE,1.000000
937801,955EFSL26B,955EFSL26B,,-1.0,1,,BSE,1.000000
955174,795SPTL26,795SPTL26,,-1.0,1,,BSE,1.000000
960425,1163MML24,1163MML24,,-1.0,1,,BSE,1.000000
973525,955IRBIDL27,955IRBIDL27,,-1.0,1,,BSE,1.000000
973757,765PDPL29,765PDPL29,,-1.0,1,,BSE,1.000000
810736,707RAJSDL46,707RAJSDL46,,-1.0,10,,BSE,5.000000
936782,922STF24,922STF24,,-1.0,1,,BSE,1.000000
810797,692APSDL41,692APSDL41,,-1.0,10,,BSE,5.000000
532015,GRAVITY,GRAVITY,,-1.0,1,,BSE,1.000000
937987,SFL290422C,SFL290422C,,-1.0,1,,BSE,1.000000
532398,UMESLTD,UMESLTD,,-1.0,1,,BSE,1.000000
517356,ACIIN,ACIIN,,-1.0,1,,BSE,1.000000
957225,762PFC27,762PFC27,,-1.0,1,,BSE,1.000000
937191,SFL8MAY20C,SFL8MAY20C,,-1.0,1,,BSE,1.000000
959542,8IIL25A,8IIL25A,,-1.0,1,,BSE,1.000000
532460,PONNIERODE,PONNIERODE,,-1.0,1,,BSE,5.000000
543440,DSPN50ETF,DSPN50ETF,,-1.0,1,,BSE,1.000000
532896,MAGNUM,MAGNUM,,-1.0,1,,BSE,1.000000
957152,870RCFL25,870RCFL25,,-1.0,1,,BSE,1.000000
530365,ORIENTBELL,ORIENTBELL,,-1.0,1,,BSE,5.000000
958881,787HDFCL22,787HDFCL22,,-1.0,1,,BSE,1.000000
530231,SUBSM,SUBSM,,-1.0,1,,BSE,5.000000
956315,809ILFS24,809ILFS24,,-1.0,1000,,BSE,1.000000
957305,915DMTCL26,915DMTCL26,,-1.0,1,,BSE,1.000000
526604,LIPPISYS,LIPPISYS,,-1.0,1,,BSE,1.000000
543334,NUVOCO,NUVOCO,,-1.0,1,,BSE,5.000000
973076,11FMFL26,11FMFL26,,-1.0,1,,BSE,1.000000
523648,PLASTIBLEN,PLASTIBLEN,,-1.0,1,,BSE,5.000000
507948,KEYCORP,KEYCORP,,-1.0,1,,BSE,5.000000
957377,812IHFL22,812IHFL22,,-1.0,1,,BSE,1.000000
531944,SERVOTEACH,SERVOTEACH,,-1.0,1,,BSE,1.000000
973580,ZCKMIL16,ZCKMIL16,,-1.0,1,,BSE,1.000000
523113,FUTURSEC,FUTURSEC,,-1.0,1,,BSE,1.000000
950485,775PFC26,775PFC26,,-1.0,10,,BSE,1.000000
722799,MOFSL05522,MOFSL05522,,-1.0,1,,BSE,1.000000
957863,113FSFBL24,113FSFBL24,,-1.0,10,,BSE,1.000000
936652,0MHIL22,0MHIL22,,-1.0,1,,BSE,1.000000
539006,PTCIL,PTCIL,,-1.0,1,,BSE,5.000000
543460,QRIL,QRIL,,-1.0,2000,,BSE,5.000000
542803,ELLORATRAD,ELLORATRAD,,-1.0,1,,BSE,5.000000
533296,FMNL,FMNL,,-1.0,1,,BSE,1.000000
955427,103PFL22,103PFL22,,-1.0,1,,BSE,1.000000
500458,KORE,KORE,,-1.0,1,,BSE,1.000000
810657,64KARSDL31,64KARSDL31,,-1.0,10,,BSE,5.000000
961904,737NTPC35C,737NTPC35C,,-1.0,1,,BSE,1.000000
512245,ZNIVITRD,ZNIVITRD,,-1.0,50,,BSE,1.000000
511074,EASYFIN,EASYFIN,,-1.0,1,,BSE,5.000000
500483,TATACOMM,TATACOMM,,-1.0,1,,BSE,5.000000
953627,1050AFSL24,1050AFSL24,,-1.0,1,,BSE,1.000000
507833,COMPUPN,COMPUPN,,-1.0,1,,BSE,1.000000
